,entity,id,start,end,sent_context,full_context
10,Игоря Сечина,Q525666,622,634,"Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева.","Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News. Как ожидается, одной из основных целей визита станет подписание соглашений о поставках в Китай российских нефти и газа. В ходе встречи с российским руководством Си Цзиньпин должен подписать документы об увеличении поставок нефти, а также о строительстве газопровода.
 
 О достижении договоренностей между Москвой и Пекином относительно поставок углеводородов сообщалось в феврале и марте 2013 года. Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева.
 
 Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО). Нынешние объемы поставок по нему составляют 15 миллионов тонн в год. О том, сколько Россия намерена в будущем продавать Китаю, однозначных данных нет. Согласно последним сведениям, речь идет об увеличении к 2018 году до 50 миллионов тонн в год. В том же сообщении говорилось, что контракт может быть подписан в ходе московского визита Си Цзиньпина.
 
 Что касается газа, то объем его поставок может составить 38 миллиардов кубометров в год, однако эти цифры не окончательные. Предполагается, что для продажи газа из Западной Сибири в Китай проложат трубопровод, который станет частью проекта «Алтай». Контракт, о котором стороны не могут договориться уже несколько лет, планируется подписать до конца 2013 года. Кроме того, предложение о покупке сжиженного природного газа Пекин получил от «Роснефти»."
11,Аркадия Дворковича,Q1430324,650,668,"Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева.","Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News. Как ожидается, одной из основных целей визита станет подписание соглашений о поставках в Китай российских нефти и газа. В ходе встречи с российским руководством Си Цзиньпин должен подписать документы об увеличении поставок нефти, а также о строительстве газопровода.
 
 О достижении договоренностей между Москвой и Пекином относительно поставок углеводородов сообщалось в феврале и марте 2013 года. Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева.
 
 Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО). Нынешние объемы поставок по нему составляют 15 миллионов тонн в год. О том, сколько Россия намерена в будущем продавать Китаю, однозначных данных нет. Согласно последним сведениям, речь идет об увеличении к 2018 году до 50 миллионов тонн в год. В том же сообщении говорилось, что контракт может быть подписан в ходе московского визита Си Цзиньпина.
 
 Что касается газа, то объем его поставок может составить 38 миллиардов кубометров в год, однако эти цифры не окончательные. Предполагается, что для продажи газа из Западной Сибири в Китай проложат трубопровод, который станет частью проекта «Алтай». Контракт, о котором стороны не могут договориться уже несколько лет, планируется подписать до конца 2013 года. Кроме того, предложение о покупке сжиженного природного газа Пекин получил от «Роснефти»."
12,Газпрома,Q102673,707,715,"Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева.","Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News. Как ожидается, одной из основных целей визита станет подписание соглашений о поставках в Китай российских нефти и газа. В ходе встречи с российским руководством Си Цзиньпин должен подписать документы об увеличении поставок нефти, а также о строительстве газопровода.
 
 О достижении договоренностей между Москвой и Пекином относительно поставок углеводородов сообщалось в феврале и марте 2013 года. Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева.
 
 Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО). Нынешние объемы поставок по нему составляют 15 миллионов тонн в год. О том, сколько Россия намерена в будущем продавать Китаю, однозначных данных нет. Согласно последним сведениям, речь идет об увеличении к 2018 году до 50 миллионов тонн в год. В том же сообщении говорилось, что контракт может быть подписан в ходе московского визита Си Цзиньпина.
 
 Что касается газа, то объем его поставок может составить 38 миллиардов кубометров в год, однако эти цифры не окончательные. Предполагается, что для продажи газа из Западной Сибири в Китай проложат трубопровод, который станет частью проекта «Алтай». Контракт, о котором стороны не могут договориться уже несколько лет, планируется подписать до конца 2013 года. Кроме того, предложение о покупке сжиженного природного газа Пекин получил от «Роснефти»."
13,Александра Медведева,Q723240,717,737,"Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева.","Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News. Как ожидается, одной из основных целей визита станет подписание соглашений о поставках в Китай российских нефти и газа. В ходе встречи с российским руководством Си Цзиньпин должен подписать документы об увеличении поставок нефти, а также о строительстве газопровода.
 
 О достижении договоренностей между Москвой и Пекином относительно поставок углеводородов сообщалось в феврале и марте 2013 года. Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева.
 
 Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО). Нынешние объемы поставок по нему составляют 15 миллионов тонн в год. О том, сколько Россия намерена в будущем продавать Китаю, однозначных данных нет. Согласно последним сведениям, речь идет об увеличении к 2018 году до 50 миллионов тонн в год. В том же сообщении говорилось, что контракт может быть подписан в ходе московского визита Си Цзиньпина.
 
 Что касается газа, то объем его поставок может составить 38 миллиардов кубометров в год, однако эти цифры не окончательные. Предполагается, что для продажи газа из Западной Сибири в Китай проложат трубопровод, который станет частью проекта «Алтай». Контракт, о котором стороны не могут договориться уже несколько лет, планируется подписать до конца 2013 года. Кроме того, предложение о покупке сжиженного природного газа Пекин получил от «Роснефти»."
14,Китай,Q148,785,790,"Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО).","Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News. Как ожидается, одной из основных целей визита станет подписание соглашений о поставках в Китай российских нефти и газа. В ходе встречи с российским руководством Си Цзиньпин должен подписать документы об увеличении поставок нефти, а также о строительстве газопровода.
 
 О достижении договоренностей между Москвой и Пекином относительно поставок углеводородов сообщалось в феврале и марте 2013 года. Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева.
 
 Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО). Нынешние объемы поставок по нему составляют 15 миллионов тонн в год. О том, сколько Россия намерена в будущем продавать Китаю, однозначных данных нет. Согласно последним сведениям, речь идет об увеличении к 2018 году до 50 миллионов тонн в год. В том же сообщении говорилось, что контракт может быть подписан в ходе московского визита Си Цзиньпина.
 
 Что касается газа, то объем его поставок может составить 38 миллиардов кубометров в год, однако эти цифры не окончательные. Предполагается, что для продажи газа из Западной Сибири в Китай проложат трубопровод, который станет частью проекта «Алтай». Контракт, о котором стороны не могут договориться уже несколько лет, планируется подписать до конца 2013 года. Кроме того, предложение о покупке сжиженного природного газа Пекин получил от «Роснефти»."
15,Восточная Сибирь,Q1191996,819,835,"Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО).","Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News. Как ожидается, одной из основных целей визита станет подписание соглашений о поставках в Китай российских нефти и газа. В ходе встречи с российским руководством Си Цзиньпин должен подписать документы об увеличении поставок нефти, а также о строительстве газопровода.
 
 О достижении договоренностей между Москвой и Пекином относительно поставок углеводородов сообщалось в феврале и марте 2013 года. Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева.
 
 Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО). Нынешние объемы поставок по нему составляют 15 миллионов тонн в год. О том, сколько Россия намерена в будущем продавать Китаю, однозначных данных нет. Согласно последним сведениям, речь идет об увеличении к 2018 году до 50 миллионов тонн в год. В том же сообщении говорилось, что контракт может быть подписан в ходе московского визита Си Цзиньпина.
 
 Что касается газа, то объем его поставок может составить 38 миллиардов кубометров в год, однако эти цифры не окончательные. Предполагается, что для продажи газа из Западной Сибири в Китай проложат трубопровод, который станет частью проекта «Алтай». Контракт, о котором стороны не могут договориться уже несколько лет, планируется подписать до конца 2013 года. Кроме того, предложение о покупке сжиженного природного газа Пекин получил от «Роснефти»."
16,Тихий Океан,Q98,838,849,"Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО).","Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News. Как ожидается, одной из основных целей визита станет подписание соглашений о поставках в Китай российских нефти и газа. В ходе встречи с российским руководством Си Цзиньпин должен подписать документы об увеличении поставок нефти, а также о строительстве газопровода.
 
 О достижении договоренностей между Москвой и Пекином относительно поставок углеводородов сообщалось в феврале и марте 2013 года. Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева.
 
 Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО). Нынешние объемы поставок по нему составляют 15 миллионов тонн в год. О том, сколько Россия намерена в будущем продавать Китаю, однозначных данных нет. Согласно последним сведениям, речь идет об увеличении к 2018 году до 50 миллионов тонн в год. В том же сообщении говорилось, что контракт может быть подписан в ходе московского визита Си Цзиньпина.
 
 Что касается газа, то объем его поставок может составить 38 миллиардов кубометров в год, однако эти цифры не окончательные. Предполагается, что для продажи газа из Западной Сибири в Китай проложат трубопровод, который станет частью проекта «Алтай». Контракт, о котором стороны не могут договориться уже несколько лет, планируется подписать до конца 2013 года. Кроме того, предложение о покупке сжиженного природного газа Пекин получил от «Роснефти»."
17,Россия,Q159,942,948,"О том, сколько Россия намерена в будущем продавать Китаю, однозначных данных нет.","Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News. Как ожидается, одной из основных целей визита станет подписание соглашений о поставках в Китай российских нефти и газа. В ходе встречи с российским руководством Си Цзиньпин должен подписать документы об увеличении поставок нефти, а также о строительстве газопровода.
 
 О достижении договоренностей между Москвой и Пекином относительно поставок углеводородов сообщалось в феврале и марте 2013 года. Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева.
 
 Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО). Нынешние объемы поставок по нему составляют 15 миллионов тонн в год. О том, сколько Россия намерена в будущем продавать Китаю, однозначных данных нет. Согласно последним сведениям, речь идет об увеличении к 2018 году до 50 миллионов тонн в год. В том же сообщении говорилось, что контракт может быть подписан в ходе московского визита Си Цзиньпина.
 
 Что касается газа, то объем его поставок может составить 38 миллиардов кубометров в год, однако эти цифры не окончательные. Предполагается, что для продажи газа из Западной Сибири в Китай проложат трубопровод, который станет частью проекта «Алтай». Контракт, о котором стороны не могут договориться уже несколько лет, планируется подписать до конца 2013 года. Кроме того, предложение о покупке сжиженного природного газа Пекин получил от «Роснефти»."
18,Китаю,Q148,978,983,"О том, сколько Россия намерена в будущем продавать Китаю, однозначных данных нет.","Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News. Как ожидается, одной из основных целей визита станет подписание соглашений о поставках в Китай российских нефти и газа. В ходе встречи с российским руководством Си Цзиньпин должен подписать документы об увеличении поставок нефти, а также о строительстве газопровода.
 
 О достижении договоренностей между Москвой и Пекином относительно поставок углеводородов сообщалось в феврале и марте 2013 года. Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева.
 
 Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО). Нынешние объемы поставок по нему составляют 15 миллионов тонн в год. О том, сколько Россия намерена в будущем продавать Китаю, однозначных данных нет. Согласно последним сведениям, речь идет об увеличении к 2018 году до 50 миллионов тонн в год. В том же сообщении говорилось, что контракт может быть подписан в ходе московского визита Си Цзиньпина.
 
 Что касается газа, то объем его поставок может составить 38 миллиардов кубометров в год, однако эти цифры не окончательные. Предполагается, что для продажи газа из Западной Сибири в Китай проложат трубопровод, который станет частью проекта «Алтай». Контракт, о котором стороны не могут договориться уже несколько лет, планируется подписать до конца 2013 года. Кроме того, предложение о покупке сжиженного природного газа Пекин получил от «Роснефти»."
19,Си Цзиньпина,Q15031,1193,1205,"В том же сообщении говорилось, что контракт может быть подписан в ходе московского визита Си Цзиньпина.","Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News. Как ожидается, одной из основных целей визита станет подписание соглашений о поставках в Китай российских нефти и газа. В ходе встречи с российским руководством Си Цзиньпин должен подписать документы об увеличении поставок нефти, а также о строительстве газопровода.
 
 О достижении договоренностей между Москвой и Пекином относительно поставок углеводородов сообщалось в феврале и марте 2013 года. Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева.
 
 Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО). Нынешние объемы поставок по нему составляют 15 миллионов тонн в год. О том, сколько Россия намерена в будущем продавать Китаю, однозначных данных нет. Согласно последним сведениям, речь идет об увеличении к 2018 году до 50 миллионов тонн в год. В том же сообщении говорилось, что контракт может быть подписан в ходе московского визита Си Цзиньпина.
 
 Что касается газа, то объем его поставок может составить 38 миллиардов кубометров в год, однако эти цифры не окончательные. Предполагается, что для продажи газа из Западной Сибири в Китай проложат трубопровод, который станет частью проекта «Алтай». Контракт, о котором стороны не могут договориться уже несколько лет, планируется подписать до конца 2013 года. Кроме того, предложение о покупке сжиженного природного газа Пекин получил от «Роснефти»."
20,Западной Сибири,Q1191358,1374,1389,"Предполагается, что для продажи газа из Западной Сибири в Китай проложат трубопровод, который станет частью проекта «Алтай».","Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News. Как ожидается, одной из основных целей визита станет подписание соглашений о поставках в Китай российских нефти и газа. В ходе встречи с российским руководством Си Цзиньпин должен подписать документы об увеличении поставок нефти, а также о строительстве газопровода.
 
 О достижении договоренностей между Москвой и Пекином относительно поставок углеводородов сообщалось в феврале и марте 2013 года. Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева.
 
 Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО). Нынешние объемы поставок по нему составляют 15 миллионов тонн в год. О том, сколько Россия намерена в будущем продавать Китаю, однозначных данных нет. Согласно последним сведениям, речь идет об увеличении к 2018 году до 50 миллионов тонн в год. В том же сообщении говорилось, что контракт может быть подписан в ходе московского визита Си Цзиньпина.
 
 Что касается газа, то объем его поставок может составить 38 миллиардов кубометров в год, однако эти цифры не окончательные. Предполагается, что для продажи газа из Западной Сибири в Китай проложат трубопровод, который станет частью проекта «Алтай». Контракт, о котором стороны не могут договориться уже несколько лет, планируется подписать до конца 2013 года. Кроме того, предложение о покупке сжиженного природного газа Пекин получил от «Роснефти»."
21,Китай,Q148,1392,1397,"Предполагается, что для продажи газа из Западной Сибири в Китай проложат трубопровод, который станет частью проекта «Алтай».","Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News. Как ожидается, одной из основных целей визита станет подписание соглашений о поставках в Китай российских нефти и газа. В ходе встречи с российским руководством Си Цзиньпин должен подписать документы об увеличении поставок нефти, а также о строительстве газопровода.
 
 О достижении договоренностей между Москвой и Пекином относительно поставок углеводородов сообщалось в феврале и марте 2013 года. Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева.
 
 Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО). Нынешние объемы поставок по нему составляют 15 миллионов тонн в год. О том, сколько Россия намерена в будущем продавать Китаю, однозначных данных нет. Согласно последним сведениям, речь идет об увеличении к 2018 году до 50 миллионов тонн в год. В том же сообщении говорилось, что контракт может быть подписан в ходе московского визита Си Цзиньпина.
 
 Что касается газа, то объем его поставок может составить 38 миллиардов кубометров в год, однако эти цифры не окончательные. Предполагается, что для продажи газа из Западной Сибири в Китай проложат трубопровод, который станет частью проекта «Алтай». Контракт, о котором стороны не могут договориться уже несколько лет, планируется подписать до конца 2013 года. Кроме того, предложение о покупке сжиженного природного газа Пекин получил от «Роснефти»."
22,Пекин,Q956,1631,1636,"Кроме того, предложение о покупке сжиженного природного газа Пекин получил от «Роснефти».","Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News. Как ожидается, одной из основных целей визита станет подписание соглашений о поставках в Китай российских нефти и газа. В ходе встречи с российским руководством Си Цзиньпин должен подписать документы об увеличении поставок нефти, а также о строительстве газопровода.
 
 О достижении договоренностей между Москвой и Пекином относительно поставок углеводородов сообщалось в феврале и марте 2013 года. Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева.
 
 Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО). Нынешние объемы поставок по нему составляют 15 миллионов тонн в год. О том, сколько Россия намерена в будущем продавать Китаю, однозначных данных нет. Согласно последним сведениям, речь идет об увеличении к 2018 году до 50 миллионов тонн в год. В том же сообщении говорилось, что контракт может быть подписан в ходе московского визита Си Цзиньпина.
 
 Что касается газа, то объем его поставок может составить 38 миллиардов кубометров в год, однако эти цифры не окончательные. Предполагается, что для продажи газа из Западной Сибири в Китай проложат трубопровод, который станет частью проекта «Алтай». Контракт, о котором стороны не могут договориться уже несколько лет, планируется подписать до конца 2013 года. Кроме того, предложение о покупке сжиженного природного газа Пекин получил от «Роснефти»."
23,Роснефти,Q1141123,1649,1657,"Кроме того, предложение о покупке сжиженного природного газа Пекин получил от «Роснефти».","Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News. Как ожидается, одной из основных целей визита станет подписание соглашений о поставках в Китай российских нефти и газа. В ходе встречи с российским руководством Си Цзиньпин должен подписать документы об увеличении поставок нефти, а также о строительстве газопровода.
 
 О достижении договоренностей между Москвой и Пекином относительно поставок углеводородов сообщалось в феврале и марте 2013 года. Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева.
 
 Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО). Нынешние объемы поставок по нему составляют 15 миллионов тонн в год. О том, сколько Россия намерена в будущем продавать Китаю, однозначных данных нет. Согласно последним сведениям, речь идет об увеличении к 2018 году до 50 миллионов тонн в год. В том же сообщении говорилось, что контракт может быть подписан в ходе московского визита Си Цзиньпина.
 
 Что касается газа, то объем его поставок может составить 38 миллиардов кубометров в год, однако эти цифры не окончательные. Предполагается, что для продажи газа из Западной Сибири в Китай проложат трубопровод, который станет частью проекта «Алтай». Контракт, о котором стороны не могут договориться уже несколько лет, планируется подписать до конца 2013 года. Кроме того, предложение о покупке сжиженного природного газа Пекин получил от «Роснефти»."
