,entity,id,start,end,sent_context,full_context
10,Делёз,"['Q184226', 'Q184226', 'Q184226']",0,5,"Делёз постулировал трансцендентальность различия и его радикальную имманентность опыту, в котором есть только темпоральные изменения и становление.","Жиль Делёз (фр. Gilles Deleuze; 18 января 1925 года, Париж — 4 ноября 1995 года, там же) — французский философ, представитель континентальной философии, иногда относимый к постструктурализму. Философия Делёза стоит в стороне от основных философских направлений XX века, но занимает важное место в современных дебатах об обществе, политике, творчестве и субъективности.
Вслед за академичными, хотя и необычными, работами по истории философии (о Юме, Канте, Ницше, Бергсоне) Делёз опубликовал новаторские трактаты — «Различие и повторение» (1968) и «Логика смысла» (1969), писал об искусстве, литературе, кино. Сотрудничество с психоаналитиком и анархистом Феликсом Гваттари политизировало творчество Делёза, породило наиболее известную совместную работу «Анти-Эдип» (1972).
Делёз постулировал трансцендентальность различия и его радикальную имманентность опыту, в котором есть только темпоральные изменения и становление. По Делёзу, философия должна размышлять о событиях, а не о сущностях; в его метафизике бесконечная множественность сингулярностей заменяет общее, индивидуальное, особенное и одинаковое. Понятие виртуального утверждает реальность прошлого, связь между настоящим и прошлым, настоящим и будущим. В подходе к обществу Делёз ставил на первый план социальное желание, а формирование человеческой субъективности считал случайным процессом. Вместо добра и зла в его этике присутствуют хорошее и плохое в отношениях между конкретными индивидами. Делёз выступал за автономию философии по отношению к науке и искусству, считая её главной задачей создание концептов: «Я верю в философию как систему. Для меня неприемлемо понятие системы, когда оно соотносится с Тождественностью, Подобием и Аналогией… Я ощущаю себя совершенно классическим философом. Для меня система должна быть не просто вечной разнородностью, она должна быть гетерогенезом, чего, как мне кажется, никогда не пытались достичь».
С 1990-х годов интерес к его работам растёт, хотя исследователи и критики совершенно по-разному интерпретируют и оценивают ключевые положения его философии; в англо-американской аналитической традиции работы Делёза, как правило, игнорируются. В 2007 году философ занял 12-е место в списке самых цитируемых авторов социальных и гуманитарных наук, опередив Канта, Хайдеггера, Витгенштейна и Маркса.
"
11,Делёз,"['Q184226', 'Q184226', 'Q184226']",21,26,"В подходе к обществу Делёз ставил на первый план социальное желание, а формирование человеческой субъективности считал случайным процессом.","Жиль Делёз (фр. Gilles Deleuze; 18 января 1925 года, Париж — 4 ноября 1995 года, там же) — французский философ, представитель континентальной философии, иногда относимый к постструктурализму. Философия Делёза стоит в стороне от основных философских направлений XX века, но занимает важное место в современных дебатах об обществе, политике, творчестве и субъективности.
Вслед за академичными, хотя и необычными, работами по истории философии (о Юме, Канте, Ницше, Бергсоне) Делёз опубликовал новаторские трактаты — «Различие и повторение» (1968) и «Логика смысла» (1969), писал об искусстве, литературе, кино. Сотрудничество с психоаналитиком и анархистом Феликсом Гваттари политизировало творчество Делёза, породило наиболее известную совместную работу «Анти-Эдип» (1972).
Делёз постулировал трансцендентальность различия и его радикальную имманентность опыту, в котором есть только темпоральные изменения и становление. По Делёзу, философия должна размышлять о событиях, а не о сущностях; в его метафизике бесконечная множественность сингулярностей заменяет общее, индивидуальное, особенное и одинаковое. Понятие виртуального утверждает реальность прошлого, связь между настоящим и прошлым, настоящим и будущим. В подходе к обществу Делёз ставил на первый план социальное желание, а формирование человеческой субъективности считал случайным процессом. Вместо добра и зла в его этике присутствуют хорошее и плохое в отношениях между конкретными индивидами. Делёз выступал за автономию философии по отношению к науке и искусству, считая её главной задачей создание концептов: «Я верю в философию как систему. Для меня неприемлемо понятие системы, когда оно соотносится с Тождественностью, Подобием и Аналогией… Я ощущаю себя совершенно классическим философом. Для меня система должна быть не просто вечной разнородностью, она должна быть гетерогенезом, чего, как мне кажется, никогда не пытались достичь».
С 1990-х годов интерес к его работам растёт, хотя исследователи и критики совершенно по-разному интерпретируют и оценивают ключевые положения его философии; в англо-американской аналитической традиции работы Делёза, как правило, игнорируются. В 2007 году философ занял 12-е место в списке самых цитируемых авторов социальных и гуманитарных наук, опередив Канта, Хайдеггера, Витгенштейна и Маркса.
"
12,Делёз,"['Q184226', 'Q184226', 'Q184226']",0,5,"Делёз выступал за автономию философии по отношению к науке и искусству, считая её главной задачей создание концептов: «Я верю в философию как систему.","Жиль Делёз (фр. Gilles Deleuze; 18 января 1925 года, Париж — 4 ноября 1995 года, там же) — французский философ, представитель континентальной философии, иногда относимый к постструктурализму. Философия Делёза стоит в стороне от основных философских направлений XX века, но занимает важное место в современных дебатах об обществе, политике, творчестве и субъективности.
Вслед за академичными, хотя и необычными, работами по истории философии (о Юме, Канте, Ницше, Бергсоне) Делёз опубликовал новаторские трактаты — «Различие и повторение» (1968) и «Логика смысла» (1969), писал об искусстве, литературе, кино. Сотрудничество с психоаналитиком и анархистом Феликсом Гваттари политизировало творчество Делёза, породило наиболее известную совместную работу «Анти-Эдип» (1972).
Делёз постулировал трансцендентальность различия и его радикальную имманентность опыту, в котором есть только темпоральные изменения и становление. По Делёзу, философия должна размышлять о событиях, а не о сущностях; в его метафизике бесконечная множественность сингулярностей заменяет общее, индивидуальное, особенное и одинаковое. Понятие виртуального утверждает реальность прошлого, связь между настоящим и прошлым, настоящим и будущим. В подходе к обществу Делёз ставил на первый план социальное желание, а формирование человеческой субъективности считал случайным процессом. Вместо добра и зла в его этике присутствуют хорошее и плохое в отношениях между конкретными индивидами. Делёз выступал за автономию философии по отношению к науке и искусству, считая её главной задачей создание концептов: «Я верю в философию как систему. Для меня неприемлемо понятие системы, когда оно соотносится с Тождественностью, Подобием и Аналогией… Я ощущаю себя совершенно классическим философом. Для меня система должна быть не просто вечной разнородностью, она должна быть гетерогенезом, чего, как мне кажется, никогда не пытались достичь».
С 1990-х годов интерес к его работам растёт, хотя исследователи и критики совершенно по-разному интерпретируют и оценивают ключевые положения его философии; в англо-американской аналитической традиции работы Делёза, как правило, игнорируются. В 2007 году философ занял 12-е место в списке самых цитируемых авторов социальных и гуманитарных наук, опередив Канта, Хайдеггера, Витгенштейна и Маркса.
"
13,Тождественностью,"['Q65163913', 'Q65163913', 'Q65163913']",62,78,"Для меня неприемлемо понятие системы, когда оно соотносится с Тождественностью, Подобием и Аналогией…","Жиль Делёз (фр. Gilles Deleuze; 18 января 1925 года, Париж — 4 ноября 1995 года, там же) — французский философ, представитель континентальной философии, иногда относимый к постструктурализму. Философия Делёза стоит в стороне от основных философских направлений XX века, но занимает важное место в современных дебатах об обществе, политике, творчестве и субъективности.
Вслед за академичными, хотя и необычными, работами по истории философии (о Юме, Канте, Ницше, Бергсоне) Делёз опубликовал новаторские трактаты — «Различие и повторение» (1968) и «Логика смысла» (1969), писал об искусстве, литературе, кино. Сотрудничество с психоаналитиком и анархистом Феликсом Гваттари политизировало творчество Делёза, породило наиболее известную совместную работу «Анти-Эдип» (1972).
Делёз постулировал трансцендентальность различия и его радикальную имманентность опыту, в котором есть только темпоральные изменения и становление. По Делёзу, философия должна размышлять о событиях, а не о сущностях; в его метафизике бесконечная множественность сингулярностей заменяет общее, индивидуальное, особенное и одинаковое. Понятие виртуального утверждает реальность прошлого, связь между настоящим и прошлым, настоящим и будущим. В подходе к обществу Делёз ставил на первый план социальное желание, а формирование человеческой субъективности считал случайным процессом. Вместо добра и зла в его этике присутствуют хорошее и плохое в отношениях между конкретными индивидами. Делёз выступал за автономию философии по отношению к науке и искусству, считая её главной задачей создание концептов: «Я верю в философию как систему. Для меня неприемлемо понятие системы, когда оно соотносится с Тождественностью, Подобием и Аналогией… Я ощущаю себя совершенно классическим философом. Для меня система должна быть не просто вечной разнородностью, она должна быть гетерогенезом, чего, как мне кажется, никогда не пытались достичь».
С 1990-х годов интерес к его работам растёт, хотя исследователи и критики совершенно по-разному интерпретируют и оценивают ключевые положения его философии; в англо-американской аналитической традиции работы Делёза, как правило, игнорируются. В 2007 году философ занял 12-е место в списке самых цитируемых авторов социальных и гуманитарных наук, опередив Канта, Хайдеггера, Витгенштейна и Маркса.
"
14,Подобием,"['Q254465', 'Q254465', 'Q4367950']",80,88,"Для меня неприемлемо понятие системы, когда оно соотносится с Тождественностью, Подобием и Аналогией…","Жиль Делёз (фр. Gilles Deleuze; 18 января 1925 года, Париж — 4 ноября 1995 года, там же) — французский философ, представитель континентальной философии, иногда относимый к постструктурализму. Философия Делёза стоит в стороне от основных философских направлений XX века, но занимает важное место в современных дебатах об обществе, политике, творчестве и субъективности.
Вслед за академичными, хотя и необычными, работами по истории философии (о Юме, Канте, Ницше, Бергсоне) Делёз опубликовал новаторские трактаты — «Различие и повторение» (1968) и «Логика смысла» (1969), писал об искусстве, литературе, кино. Сотрудничество с психоаналитиком и анархистом Феликсом Гваттари политизировало творчество Делёза, породило наиболее известную совместную работу «Анти-Эдип» (1972).
Делёз постулировал трансцендентальность различия и его радикальную имманентность опыту, в котором есть только темпоральные изменения и становление. По Делёзу, философия должна размышлять о событиях, а не о сущностях; в его метафизике бесконечная множественность сингулярностей заменяет общее, индивидуальное, особенное и одинаковое. Понятие виртуального утверждает реальность прошлого, связь между настоящим и прошлым, настоящим и будущим. В подходе к обществу Делёз ставил на первый план социальное желание, а формирование человеческой субъективности считал случайным процессом. Вместо добра и зла в его этике присутствуют хорошее и плохое в отношениях между конкретными индивидами. Делёз выступал за автономию философии по отношению к науке и искусству, считая её главной задачей создание концептов: «Я верю в философию как систему. Для меня неприемлемо понятие системы, когда оно соотносится с Тождественностью, Подобием и Аналогией… Я ощущаю себя совершенно классическим философом. Для меня система должна быть не просто вечной разнородностью, она должна быть гетерогенезом, чего, как мне кажется, никогда не пытались достичь».
С 1990-х годов интерес к его работам растёт, хотя исследователи и критики совершенно по-разному интерпретируют и оценивают ключевые положения его философии; в англо-американской аналитической традиции работы Делёза, как правило, игнорируются. В 2007 году философ занял 12-е место в списке самых цитируемых авторов социальных и гуманитарных наук, опередив Канта, Хайдеггера, Витгенштейна и Маркса.
"
15,Аналогией,"['Q185816', 'Q185816', 'Q185816']",91,100,"Для меня неприемлемо понятие системы, когда оно соотносится с Тождественностью, Подобием и Аналогией…","Жиль Делёз (фр. Gilles Deleuze; 18 января 1925 года, Париж — 4 ноября 1995 года, там же) — французский философ, представитель континентальной философии, иногда относимый к постструктурализму. Философия Делёза стоит в стороне от основных философских направлений XX века, но занимает важное место в современных дебатах об обществе, политике, творчестве и субъективности.
Вслед за академичными, хотя и необычными, работами по истории философии (о Юме, Канте, Ницше, Бергсоне) Делёз опубликовал новаторские трактаты — «Различие и повторение» (1968) и «Логика смысла» (1969), писал об искусстве, литературе, кино. Сотрудничество с психоаналитиком и анархистом Феликсом Гваттари политизировало творчество Делёза, породило наиболее известную совместную работу «Анти-Эдип» (1972).
Делёз постулировал трансцендентальность различия и его радикальную имманентность опыту, в котором есть только темпоральные изменения и становление. По Делёзу, философия должна размышлять о событиях, а не о сущностях; в его метафизике бесконечная множественность сингулярностей заменяет общее, индивидуальное, особенное и одинаковое. Понятие виртуального утверждает реальность прошлого, связь между настоящим и прошлым, настоящим и будущим. В подходе к обществу Делёз ставил на первый план социальное желание, а формирование человеческой субъективности считал случайным процессом. Вместо добра и зла в его этике присутствуют хорошее и плохое в отношениях между конкретными индивидами. Делёз выступал за автономию философии по отношению к науке и искусству, считая её главной задачей создание концептов: «Я верю в философию как систему. Для меня неприемлемо понятие системы, когда оно соотносится с Тождественностью, Подобием и Аналогией… Я ощущаю себя совершенно классическим философом. Для меня система должна быть не просто вечной разнородностью, она должна быть гетерогенезом, чего, как мне кажется, никогда не пытались достичь».
С 1990-х годов интерес к его работам растёт, хотя исследователи и критики совершенно по-разному интерпретируют и оценивают ключевые положения его философии; в англо-американской аналитической традиции работы Делёза, как правило, игнорируются. В 2007 году философ занял 12-е место в списке самых цитируемых авторов социальных и гуманитарных наук, опередив Канта, Хайдеггера, Витгенштейна и Маркса.
"
16,Делёза,"['Q22093565', 'Q22093565']",208,214,"С 1990-х годов интерес к его работам растёт, хотя исследователи и критики совершенно по-разному интерпретируют и оценивают ключевые положения его философии; в англо-американской аналитической традиции работы Делёза, как правило, игнорируются.","Жиль Делёз (фр. Gilles Deleuze; 18 января 1925 года, Париж — 4 ноября 1995 года, там же) — французский философ, представитель континентальной философии, иногда относимый к постструктурализму. Философия Делёза стоит в стороне от основных философских направлений XX века, но занимает важное место в современных дебатах об обществе, политике, творчестве и субъективности.
Вслед за академичными, хотя и необычными, работами по истории философии (о Юме, Канте, Ницше, Бергсоне) Делёз опубликовал новаторские трактаты — «Различие и повторение» (1968) и «Логика смысла» (1969), писал об искусстве, литературе, кино. Сотрудничество с психоаналитиком и анархистом Феликсом Гваттари политизировало творчество Делёза, породило наиболее известную совместную работу «Анти-Эдип» (1972).
Делёз постулировал трансцендентальность различия и его радикальную имманентность опыту, в котором есть только темпоральные изменения и становление. По Делёзу, философия должна размышлять о событиях, а не о сущностях; в его метафизике бесконечная множественность сингулярностей заменяет общее, индивидуальное, особенное и одинаковое. Понятие виртуального утверждает реальность прошлого, связь между настоящим и прошлым, настоящим и будущим. В подходе к обществу Делёз ставил на первый план социальное желание, а формирование человеческой субъективности считал случайным процессом. Вместо добра и зла в его этике присутствуют хорошее и плохое в отношениях между конкретными индивидами. Делёз выступал за автономию философии по отношению к науке и искусству, считая её главной задачей создание концептов: «Я верю в философию как систему. Для меня неприемлемо понятие системы, когда оно соотносится с Тождественностью, Подобием и Аналогией… Я ощущаю себя совершенно классическим философом. Для меня система должна быть не просто вечной разнородностью, она должна быть гетерогенезом, чего, как мне кажется, никогда не пытались достичь».
С 1990-х годов интерес к его работам растёт, хотя исследователи и критики совершенно по-разному интерпретируют и оценивают ключевые положения его философии; в англо-американской аналитической традиции работы Делёза, как правило, игнорируются. В 2007 году философ занял 12-е место в списке самых цитируемых авторов социальных и гуманитарных наук, опередив Канта, Хайдеггера, Витгенштейна и Маркса.
"
17,Канта,"['Q5695', 'Q805777', 'Q805777']",112,117,"В 2007 году философ занял 12-е место в списке самых цитируемых авторов социальных и гуманитарных наук, опередив Канта, Хайдеггера, Витгенштейна и Маркса.","Жиль Делёз (фр. Gilles Deleuze; 18 января 1925 года, Париж — 4 ноября 1995 года, там же) — французский философ, представитель континентальной философии, иногда относимый к постструктурализму. Философия Делёза стоит в стороне от основных философских направлений XX века, но занимает важное место в современных дебатах об обществе, политике, творчестве и субъективности.
Вслед за академичными, хотя и необычными, работами по истории философии (о Юме, Канте, Ницше, Бергсоне) Делёз опубликовал новаторские трактаты — «Различие и повторение» (1968) и «Логика смысла» (1969), писал об искусстве, литературе, кино. Сотрудничество с психоаналитиком и анархистом Феликсом Гваттари политизировало творчество Делёза, породило наиболее известную совместную работу «Анти-Эдип» (1972).
Делёз постулировал трансцендентальность различия и его радикальную имманентность опыту, в котором есть только темпоральные изменения и становление. По Делёзу, философия должна размышлять о событиях, а не о сущностях; в его метафизике бесконечная множественность сингулярностей заменяет общее, индивидуальное, особенное и одинаковое. Понятие виртуального утверждает реальность прошлого, связь между настоящим и прошлым, настоящим и будущим. В подходе к обществу Делёз ставил на первый план социальное желание, а формирование человеческой субъективности считал случайным процессом. Вместо добра и зла в его этике присутствуют хорошее и плохое в отношениях между конкретными индивидами. Делёз выступал за автономию философии по отношению к науке и искусству, считая её главной задачей создание концептов: «Я верю в философию как систему. Для меня неприемлемо понятие системы, когда оно соотносится с Тождественностью, Подобием и Аналогией… Я ощущаю себя совершенно классическим философом. Для меня система должна быть не просто вечной разнородностью, она должна быть гетерогенезом, чего, как мне кажется, никогда не пытались достичь».
С 1990-х годов интерес к его работам растёт, хотя исследователи и критики совершенно по-разному интерпретируют и оценивают ключевые положения его философии; в англо-американской аналитической традиции работы Делёза, как правило, игнорируются. В 2007 году философ занял 12-е место в списке самых цитируемых авторов социальных и гуманитарных наук, опередив Канта, Хайдеггера, Витгенштейна и Маркса.
"
18,Хайдеггера,"['Q48301', 'Q48301', 'Q48301']",119,129,"В 2007 году философ занял 12-е место в списке самых цитируемых авторов социальных и гуманитарных наук, опередив Канта, Хайдеггера, Витгенштейна и Маркса.","Жиль Делёз (фр. Gilles Deleuze; 18 января 1925 года, Париж — 4 ноября 1995 года, там же) — французский философ, представитель континентальной философии, иногда относимый к постструктурализму. Философия Делёза стоит в стороне от основных философских направлений XX века, но занимает важное место в современных дебатах об обществе, политике, творчестве и субъективности.
Вслед за академичными, хотя и необычными, работами по истории философии (о Юме, Канте, Ницше, Бергсоне) Делёз опубликовал новаторские трактаты — «Различие и повторение» (1968) и «Логика смысла» (1969), писал об искусстве, литературе, кино. Сотрудничество с психоаналитиком и анархистом Феликсом Гваттари политизировало творчество Делёза, породило наиболее известную совместную работу «Анти-Эдип» (1972).
Делёз постулировал трансцендентальность различия и его радикальную имманентность опыту, в котором есть только темпоральные изменения и становление. По Делёзу, философия должна размышлять о событиях, а не о сущностях; в его метафизике бесконечная множественность сингулярностей заменяет общее, индивидуальное, особенное и одинаковое. Понятие виртуального утверждает реальность прошлого, связь между настоящим и прошлым, настоящим и будущим. В подходе к обществу Делёз ставил на первый план социальное желание, а формирование человеческой субъективности считал случайным процессом. Вместо добра и зла в его этике присутствуют хорошее и плохое в отношениях между конкретными индивидами. Делёз выступал за автономию философии по отношению к науке и искусству, считая её главной задачей создание концептов: «Я верю в философию как систему. Для меня неприемлемо понятие системы, когда оно соотносится с Тождественностью, Подобием и Аналогией… Я ощущаю себя совершенно классическим философом. Для меня система должна быть не просто вечной разнородностью, она должна быть гетерогенезом, чего, как мне кажется, никогда не пытались достичь».
С 1990-х годов интерес к его работам растёт, хотя исследователи и критики совершенно по-разному интерпретируют и оценивают ключевые положения его философии; в англо-американской аналитической традиции работы Делёза, как правило, игнорируются. В 2007 году философ занял 12-е место в списке самых цитируемых авторов социальных и гуманитарных наук, опередив Канта, Хайдеггера, Витгенштейна и Маркса.
"
19,Витгенштейна,"['Q9391', 'Q9391', 'Q432580']",131,143,"В 2007 году философ занял 12-е место в списке самых цитируемых авторов социальных и гуманитарных наук, опередив Канта, Хайдеггера, Витгенштейна и Маркса.","Жиль Делёз (фр. Gilles Deleuze; 18 января 1925 года, Париж — 4 ноября 1995 года, там же) — французский философ, представитель континентальной философии, иногда относимый к постструктурализму. Философия Делёза стоит в стороне от основных философских направлений XX века, но занимает важное место в современных дебатах об обществе, политике, творчестве и субъективности.
Вслед за академичными, хотя и необычными, работами по истории философии (о Юме, Канте, Ницше, Бергсоне) Делёз опубликовал новаторские трактаты — «Различие и повторение» (1968) и «Логика смысла» (1969), писал об искусстве, литературе, кино. Сотрудничество с психоаналитиком и анархистом Феликсом Гваттари политизировало творчество Делёза, породило наиболее известную совместную работу «Анти-Эдип» (1972).
Делёз постулировал трансцендентальность различия и его радикальную имманентность опыту, в котором есть только темпоральные изменения и становление. По Делёзу, философия должна размышлять о событиях, а не о сущностях; в его метафизике бесконечная множественность сингулярностей заменяет общее, индивидуальное, особенное и одинаковое. Понятие виртуального утверждает реальность прошлого, связь между настоящим и прошлым, настоящим и будущим. В подходе к обществу Делёз ставил на первый план социальное желание, а формирование человеческой субъективности считал случайным процессом. Вместо добра и зла в его этике присутствуют хорошее и плохое в отношениях между конкретными индивидами. Делёз выступал за автономию философии по отношению к науке и искусству, считая её главной задачей создание концептов: «Я верю в философию как систему. Для меня неприемлемо понятие системы, когда оно соотносится с Тождественностью, Подобием и Аналогией… Я ощущаю себя совершенно классическим философом. Для меня система должна быть не просто вечной разнородностью, она должна быть гетерогенезом, чего, как мне кажется, никогда не пытались достичь».
С 1990-х годов интерес к его работам растёт, хотя исследователи и критики совершенно по-разному интерпретируют и оценивают ключевые положения его философии; в англо-американской аналитической традиции работы Делёза, как правило, игнорируются. В 2007 году философ занял 12-е место в списке самых цитируемых авторов социальных и гуманитарных наук, опередив Канта, Хайдеггера, Витгенштейна и Маркса.
"
20,Маркса,"['Q9061', 'Q9061', 'Q9061']",146,152,"В 2007 году философ занял 12-е место в списке самых цитируемых авторов социальных и гуманитарных наук, опередив Канта, Хайдеггера, Витгенштейна и Маркса.","Жиль Делёз (фр. Gilles Deleuze; 18 января 1925 года, Париж — 4 ноября 1995 года, там же) — французский философ, представитель континентальной философии, иногда относимый к постструктурализму. Философия Делёза стоит в стороне от основных философских направлений XX века, но занимает важное место в современных дебатах об обществе, политике, творчестве и субъективности.
Вслед за академичными, хотя и необычными, работами по истории философии (о Юме, Канте, Ницше, Бергсоне) Делёз опубликовал новаторские трактаты — «Различие и повторение» (1968) и «Логика смысла» (1969), писал об искусстве, литературе, кино. Сотрудничество с психоаналитиком и анархистом Феликсом Гваттари политизировало творчество Делёза, породило наиболее известную совместную работу «Анти-Эдип» (1972).
Делёз постулировал трансцендентальность различия и его радикальную имманентность опыту, в котором есть только темпоральные изменения и становление. По Делёзу, философия должна размышлять о событиях, а не о сущностях; в его метафизике бесконечная множественность сингулярностей заменяет общее, индивидуальное, особенное и одинаковое. Понятие виртуального утверждает реальность прошлого, связь между настоящим и прошлым, настоящим и будущим. В подходе к обществу Делёз ставил на первый план социальное желание, а формирование человеческой субъективности считал случайным процессом. Вместо добра и зла в его этике присутствуют хорошее и плохое в отношениях между конкретными индивидами. Делёз выступал за автономию философии по отношению к науке и искусству, считая её главной задачей создание концептов: «Я верю в философию как систему. Для меня неприемлемо понятие системы, когда оно соотносится с Тождественностью, Подобием и Аналогией… Я ощущаю себя совершенно классическим философом. Для меня система должна быть не просто вечной разнородностью, она должна быть гетерогенезом, чего, как мне кажется, никогда не пытались достичь».
С 1990-х годов интерес к его работам растёт, хотя исследователи и критики совершенно по-разному интерпретируют и оценивают ключевые положения его философии; в англо-американской аналитической традиции работы Делёза, как правило, игнорируются. В 2007 году философ занял 12-е место в списке самых цитируемых авторов социальных и гуманитарных наук, опередив Канта, Хайдеггера, Витгенштейна и Маркса.
"
