,entity,id,start,end,sent_context,full_context
10,Динамо,"['Q179075', 'Q17497', 'Q172803']",38,44,"16 сентября «Амур» сыграет с рижским «Динамо», а «Салават» днем позже встретится с «Куньлунь Ред Стар»","Сегодня, 14 сентября хоккеисты «Салавата Юлаева» нанесли поражение «Амуру» в домашнем матче регулярного чемпионата КХЛ. Встреча прошла в Уфе и завершилась со счетом 3:2. В составе победителей отличились Теэму Харткайнен, Илья Баранов и Никита Сошников. У гостей это сделали Антон Лазарев, а также Игорь Руденков. Таким образом, «тигры» потерпели шестое поражение кряду. 16 сентября «Амур» сыграет с рижским «Динамо», а «Салават» днем позже встретится с «Куньлунь Ред Стар». КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2). «Зайди на наш новый раздел о ставках и получи 500 бонусов за регистрацию!»"
11,Салават,"['Q193443', 'Q1142030', 'Q81445']",50,57,"16 сентября «Амур» сыграет с рижским «Динамо», а «Салават» днем позже встретится с «Куньлунь Ред Стар»","Сегодня, 14 сентября хоккеисты «Салавата Юлаева» нанесли поражение «Амуру» в домашнем матче регулярного чемпионата КХЛ. Встреча прошла в Уфе и завершилась со счетом 3:2. В составе победителей отличились Теэму Харткайнен, Илья Баранов и Никита Сошников. У гостей это сделали Антон Лазарев, а также Игорь Руденков. Таким образом, «тигры» потерпели шестое поражение кряду. 16 сентября «Амур» сыграет с рижским «Динамо», а «Салават» днем позже встретится с «Куньлунь Ред Стар». КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2). «Зайди на наш новый раздел о ставках и получи 500 бонусов за регистрацию!»"
12,Куньлунь Ред Стар,"['Q23275471', 'Q27305643', 'Q27306177']",84,101,"16 сентября «Амур» сыграет с рижским «Динамо», а «Салават» днем позже встретится с «Куньлунь Ред Стар»","Сегодня, 14 сентября хоккеисты «Салавата Юлаева» нанесли поражение «Амуру» в домашнем матче регулярного чемпионата КХЛ. Встреча прошла в Уфе и завершилась со счетом 3:2. В составе победителей отличились Теэму Харткайнен, Илья Баранов и Никита Сошников. У гостей это сделали Антон Лазарев, а также Игорь Руденков. Таким образом, «тигры» потерпели шестое поражение кряду. 16 сентября «Амур» сыграет с рижским «Динамо», а «Салават» днем позже встретится с «Куньлунь Ред Стар». КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2). «Зайди на наш новый раздел о ставках и получи 500 бонусов за регистрацию!»"
13,КХЛ,-1,0,3,"КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2)","Сегодня, 14 сентября хоккеисты «Салавата Юлаева» нанесли поражение «Амуру» в домашнем матче регулярного чемпионата КХЛ. Встреча прошла в Уфе и завершилась со счетом 3:2. В составе победителей отличились Теэму Харткайнен, Илья Баранов и Никита Сошников. У гостей это сделали Антон Лазарев, а также Игорь Руденков. Таким образом, «тигры» потерпели шестое поражение кряду. 16 сентября «Амур» сыграет с рижским «Динамо», а «Салават» днем позже встретится с «Куньлунь Ред Стар». КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2). «Зайди на наш новый раздел о ставках и получи 500 бонусов за регистрацию!»"
14,Салават Юлаев,"['Q81445', 'Q1142030', 'Q14657056']",26,39,"КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2)","Сегодня, 14 сентября хоккеисты «Салавата Юлаева» нанесли поражение «Амуру» в домашнем матче регулярного чемпионата КХЛ. Встреча прошла в Уфе и завершилась со счетом 3:2. В составе победителей отличились Теэму Харткайнен, Илья Баранов и Никита Сошников. У гостей это сделали Антон Лазарев, а также Игорь Руденков. Таким образом, «тигры» потерпели шестое поражение кряду. 16 сентября «Амур» сыграет с рижским «Динамо», а «Салават» днем позже встретится с «Куньлунь Ред Стар». КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2). «Зайди на наш новый раздел о ставках и получи 500 бонусов за регистрацию!»"
15,Амур,"['Q6886', 'Q6862', 'Q481725']",44,48,"КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2)","Сегодня, 14 сентября хоккеисты «Салавата Юлаева» нанесли поражение «Амуру» в домашнем матче регулярного чемпионата КХЛ. Встреча прошла в Уфе и завершилась со счетом 3:2. В составе победителей отличились Теэму Харткайнен, Илья Баранов и Никита Сошников. У гостей это сделали Антон Лазарев, а также Игорь Руденков. Таким образом, «тигры» потерпели шестое поражение кряду. 16 сентября «Амур» сыграет с рижским «Динамо», а «Салават» днем позже встретится с «Куньлунь Ред Стар». КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2). «Зайди на наш новый раздел о ставках и получи 500 бонусов за регистрацию!»"
16,Хартикайнен,['Q514512'],62,73,"КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2)","Сегодня, 14 сентября хоккеисты «Салавата Юлаева» нанесли поражение «Амуру» в домашнем матче регулярного чемпионата КХЛ. Встреча прошла в Уфе и завершилась со счетом 3:2. В составе победителей отличились Теэму Харткайнен, Илья Баранов и Никита Сошников. У гостей это сделали Антон Лазарев, а также Игорь Руденков. Таким образом, «тигры» потерпели шестое поражение кряду. 16 сентября «Амур» сыграет с рижским «Динамо», а «Салават» днем позже встретится с «Куньлунь Ред Стар». КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2). «Зайди на наш новый раздел о ставках и получи 500 бонусов за регистрацию!»"
17,Панин,"['Q21502178', 'Q2375210', 'Q984655']",75,80,"КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2)","Сегодня, 14 сентября хоккеисты «Салавата Юлаева» нанесли поражение «Амуру» в домашнем матче регулярного чемпионата КХЛ. Встреча прошла в Уфе и завершилась со счетом 3:2. В составе победителей отличились Теэму Харткайнен, Илья Баранов и Никита Сошников. У гостей это сделали Антон Лазарев, а также Игорь Руденков. Таким образом, «тигры» потерпели шестое поражение кряду. 16 сентября «Амур» сыграет с рижским «Динамо», а «Салават» днем позже встретится с «Куньлунь Ред Стар». КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2). «Зайди на наш новый раздел о ставках и получи 500 бонусов за регистрацию!»"
18,Умарк,-1,82,87,"КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2)","Сегодня, 14 сентября хоккеисты «Салавата Юлаева» нанесли поражение «Амуру» в домашнем матче регулярного чемпионата КХЛ. Встреча прошла в Уфе и завершилась со счетом 3:2. В составе победителей отличились Теэму Харткайнен, Илья Баранов и Никита Сошников. У гостей это сделали Антон Лазарев, а также Игорь Руденков. Таким образом, «тигры» потерпели шестое поражение кряду. 16 сентября «Амур» сыграет с рижским «Динамо», а «Салават» днем позже встретится с «Куньлунь Ред Стар». КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2). «Зайди на наш новый раздел о ставках и получи 500 бонусов за регистрацию!»"
19,Лазарев (,"['Q21448707', 'Q186203', 'Q381884']",103,112,"КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2)","Сегодня, 14 сентября хоккеисты «Салавата Юлаева» нанесли поражение «Амуру» в домашнем матче регулярного чемпионата КХЛ. Встреча прошла в Уфе и завершилась со счетом 3:2. В составе победителей отличились Теэму Харткайнен, Илья Баранов и Никита Сошников. У гостей это сделали Антон Лазарев, а также Игорь Руденков. Таким образом, «тигры» потерпели шестое поражение кряду. 16 сентября «Амур» сыграет с рижским «Динамо», а «Салават» днем позже встретится с «Куньлунь Ред Стар». КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2). «Зайди на наш новый раздел о ставках и получи 500 бонусов за регистрацию!»"
20,Йордан,"['Q28914818', 'Q40059', 'Q810']",112,118,"КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2)","Сегодня, 14 сентября хоккеисты «Салавата Юлаева» нанесли поражение «Амуру» в домашнем матче регулярного чемпионата КХЛ. Встреча прошла в Уфе и завершилась со счетом 3:2. В составе победителей отличились Теэму Харткайнен, Илья Баранов и Никита Сошников. У гостей это сделали Антон Лазарев, а также Игорь Руденков. Таким образом, «тигры» потерпели шестое поражение кряду. 16 сентября «Амур» сыграет с рижским «Динамо», а «Салават» днем позже встретится с «Куньлунь Ред Стар». КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2). «Зайди на наш новый раздел о ставках и получи 500 бонусов за регистрацию!»"
21,Баранов,"['Q21491764', 'Q7368', 'Q94262055']",134,141,"КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2)","Сегодня, 14 сентября хоккеисты «Салавата Юлаева» нанесли поражение «Амуру» в домашнем матче регулярного чемпионата КХЛ. Встреча прошла в Уфе и завершилась со счетом 3:2. В составе победителей отличились Теэму Харткайнен, Илья Баранов и Никита Сошников. У гостей это сделали Антон Лазарев, а также Игорь Руденков. Таким образом, «тигры» потерпели шестое поражение кряду. 16 сентября «Амур» сыграет с рижским «Динамо», а «Салават» днем позже встретится с «Куньлунь Ред Стар». КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2). «Зайди на наш новый раздел о ставках и получи 500 бонусов за регистрацию!»"
22,Умарк,-1,143,148,"КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2)","Сегодня, 14 сентября хоккеисты «Салавата Юлаева» нанесли поражение «Амуру» в домашнем матче регулярного чемпионата КХЛ. Встреча прошла в Уфе и завершилась со счетом 3:2. В составе победителей отличились Теэму Харткайнен, Илья Баранов и Никита Сошников. У гостей это сделали Антон Лазарев, а также Игорь Руденков. Таким образом, «тигры» потерпели шестое поражение кряду. 16 сентября «Амур» сыграет с рижским «Динамо», а «Салават» днем позже встретится с «Куньлунь Ред Стар». КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2). «Зайди на наш новый раздел о ставках и получи 500 бонусов за регистрацию!»"
23,Маннине,-1,150,157,"КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2)","Сегодня, 14 сентября хоккеисты «Салавата Юлаева» нанесли поражение «Амуру» в домашнем матче регулярного чемпионата КХЛ. Встреча прошла в Уфе и завершилась со счетом 3:2. В составе победителей отличились Теэму Харткайнен, Илья Баранов и Никита Сошников. У гостей это сделали Антон Лазарев, а также Игорь Руденков. Таким образом, «тигры» потерпели шестое поражение кряду. 16 сентября «Амур» сыграет с рижским «Динамо», а «Салават» днем позже встретится с «Куньлунь Ред Стар». КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2). «Зайди на наш новый раздел о ставках и получи 500 бонусов за регистрацию!»"
24,Руденков,['Q16692848'],173,181,"КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2)","Сегодня, 14 сентября хоккеисты «Салавата Юлаева» нанесли поражение «Амуру» в домашнем матче регулярного чемпионата КХЛ. Встреча прошла в Уфе и завершилась со счетом 3:2. В составе победителей отличились Теэму Харткайнен, Илья Баранов и Никита Сошников. У гостей это сделали Антон Лазарев, а также Игорь Руденков. Таким образом, «тигры» потерпели шестое поражение кряду. 16 сентября «Амур» сыграет с рижским «Динамо», а «Салават» днем позже встретится с «Куньлунь Ред Стар». КХЛ Регулярный чемпионат «Салават Юлаев» – «Амур» – 3:2 Голы: Хартикайнен (Панин, Умарк), 08:04 (1:0), Лазарев (Йордан), 11:02 (1:1), Баранов (Умарк, Маннине), 19:59 (2:1), Руденков (Зогорна, Витасек), 29:47 (2:2), Сошников (Коледов) 50:02, (3:2). «Зайди на наш новый раздел о ставках и получи 500 бонусов за регистрацию!»"
