,entity,id,start,end,sent_context,full_context
10,Спартака,Q240438,36,44,"Но сегодня, после слов руководства «Спартака», что «ребята сделали красиво», мы считаем необходимым высказать свое отношение к произошедшему","Генеральный директор «Краснодара» Владимир Хашиг выступил с заявлением на тему судейства матча его команды в 12 туре российской Премьер-лиги против «Спартака» (1:3). В частности, речь идёт об эпизоде с первым голом «Спартака», в котором форвард москвичей Эзекиэль Понсе подтолкнул защитника «Краснодара» Евгения Чернова и забил мяч. Также Хашиг добавил про незасчитанный гол защитника Кайо во втором тайме, когда счёт был 1:2. «Обычно, когда мы считаем, что судья ошибся во время нашего матча, мы подаем жалобу и никак ее не комментируем, так как видим, какую большую работу проводит новое руководство судейского комитета, и мы понимаем, что идет становление правильной работы, и мы должны терпеть. Но сегодня, после слов руководства «Спартака», что «ребята сделали красиво», мы считаем необходимым высказать свое отношение к произошедшему. «Красиво» сделали «ребята» Безбородов и Левников. Хочется заметить «Спартаку», что победу в этом матче им принесли предвзятое судейство Безбородова в поле и работа на VAR Левникова. Это они своими решениями обеспечили победу «Спартака» в прошедшем матче», — написано на официальном сайте «быков». Также Хашиг напомнил, что «Спартак» из-за одного момента в игре с «Сочи» грозился «сняться» с турнира, тогда как в последнем матче таких моментов было несколько. Победу «Спартаку» принесли судьи, считает функционер. «Краснодар» находится на восьмом месте в РПЛ. В активе команды Мурада Мусаева 18 очков после 12 туров. Ближайший матч команда проведёт 28 октября дома в рамках второго тура Лиги чемпионов против «Челси». Начало матча — в 20:55 по московскому времени."
11,Безбородов,Q2446700,27,37,«Красиво» сделали «ребята» Безбородов и Левников,"Генеральный директор «Краснодара» Владимир Хашиг выступил с заявлением на тему судейства матча его команды в 12 туре российской Премьер-лиги против «Спартака» (1:3). В частности, речь идёт об эпизоде с первым голом «Спартака», в котором форвард москвичей Эзекиэль Понсе подтолкнул защитника «Краснодара» Евгения Чернова и забил мяч. Также Хашиг добавил про незасчитанный гол защитника Кайо во втором тайме, когда счёт был 1:2. «Обычно, когда мы считаем, что судья ошибся во время нашего матча, мы подаем жалобу и никак ее не комментируем, так как видим, какую большую работу проводит новое руководство судейского комитета, и мы понимаем, что идет становление правильной работы, и мы должны терпеть. Но сегодня, после слов руководства «Спартака», что «ребята сделали красиво», мы считаем необходимым высказать свое отношение к произошедшему. «Красиво» сделали «ребята» Безбородов и Левников. Хочется заметить «Спартаку», что победу в этом матче им принесли предвзятое судейство Безбородова в поле и работа на VAR Левникова. Это они своими решениями обеспечили победу «Спартака» в прошедшем матче», — написано на официальном сайте «быков». Также Хашиг напомнил, что «Спартак» из-за одного момента в игре с «Сочи» грозился «сняться» с турнира, тогда как в последнем матче таких моментов было несколько. Победу «Спартаку» принесли судьи, считает функционер. «Краснодар» находится на восьмом месте в РПЛ. В активе команды Мурада Мусаева 18 очков после 12 туров. Ближайший матч команда проведёт 28 октября дома в рамках второго тура Лиги чемпионов против «Челси». Начало матча — в 20:55 по московскому времени."
12,Левников,Q644771,40,48,«Красиво» сделали «ребята» Безбородов и Левников,"Генеральный директор «Краснодара» Владимир Хашиг выступил с заявлением на тему судейства матча его команды в 12 туре российской Премьер-лиги против «Спартака» (1:3). В частности, речь идёт об эпизоде с первым голом «Спартака», в котором форвард москвичей Эзекиэль Понсе подтолкнул защитника «Краснодара» Евгения Чернова и забил мяч. Также Хашиг добавил про незасчитанный гол защитника Кайо во втором тайме, когда счёт был 1:2. «Обычно, когда мы считаем, что судья ошибся во время нашего матча, мы подаем жалобу и никак ее не комментируем, так как видим, какую большую работу проводит новое руководство судейского комитета, и мы понимаем, что идет становление правильной работы, и мы должны терпеть. Но сегодня, после слов руководства «Спартака», что «ребята сделали красиво», мы считаем необходимым высказать свое отношение к произошедшему. «Красиво» сделали «ребята» Безбородов и Левников. Хочется заметить «Спартаку», что победу в этом матче им принесли предвзятое судейство Безбородова в поле и работа на VAR Левникова. Это они своими решениями обеспечили победу «Спартака» в прошедшем матче», — написано на официальном сайте «быков». Также Хашиг напомнил, что «Спартак» из-за одного момента в игре с «Сочи» грозился «сняться» с турнира, тогда как в последнем матче таких моментов было несколько. Победу «Спартаку» принесли судьи, считает функционер. «Краснодар» находится на восьмом месте в РПЛ. В активе команды Мурада Мусаева 18 очков после 12 туров. Ближайший матч команда проведёт 28 октября дома в рамках второго тура Лиги чемпионов против «Челси». Начало матча — в 20:55 по московскому времени."
13,Спартаку,Q240438,18,26,"Хочется заметить «Спартаку», что победу в этом матче им принесли предвзятое судейство Безбородова в поле и работа на VAR Левникова","Генеральный директор «Краснодара» Владимир Хашиг выступил с заявлением на тему судейства матча его команды в 12 туре российской Премьер-лиги против «Спартака» (1:3). В частности, речь идёт об эпизоде с первым голом «Спартака», в котором форвард москвичей Эзекиэль Понсе подтолкнул защитника «Краснодара» Евгения Чернова и забил мяч. Также Хашиг добавил про незасчитанный гол защитника Кайо во втором тайме, когда счёт был 1:2. «Обычно, когда мы считаем, что судья ошибся во время нашего матча, мы подаем жалобу и никак ее не комментируем, так как видим, какую большую работу проводит новое руководство судейского комитета, и мы понимаем, что идет становление правильной работы, и мы должны терпеть. Но сегодня, после слов руководства «Спартака», что «ребята сделали красиво», мы считаем необходимым высказать свое отношение к произошедшему. «Красиво» сделали «ребята» Безбородов и Левников. Хочется заметить «Спартаку», что победу в этом матче им принесли предвзятое судейство Безбородова в поле и работа на VAR Левникова. Это они своими решениями обеспечили победу «Спартака» в прошедшем матче», — написано на официальном сайте «быков». Также Хашиг напомнил, что «Спартак» из-за одного момента в игре с «Сочи» грозился «сняться» с турнира, тогда как в последнем матче таких моментов было несколько. Победу «Спартаку» принесли судьи, считает функционер. «Краснодар» находится на восьмом месте в РПЛ. В активе команды Мурада Мусаева 18 очков после 12 туров. Ближайший матч команда проведёт 28 октября дома в рамках второго тура Лиги чемпионов против «Челси». Начало матча — в 20:55 по московскому времени."
14,Безбородова,Q4080798,86,97,"Хочется заметить «Спартаку», что победу в этом матче им принесли предвзятое судейство Безбородова в поле и работа на VAR Левникова","Генеральный директор «Краснодара» Владимир Хашиг выступил с заявлением на тему судейства матча его команды в 12 туре российской Премьер-лиги против «Спартака» (1:3). В частности, речь идёт об эпизоде с первым голом «Спартака», в котором форвард москвичей Эзекиэль Понсе подтолкнул защитника «Краснодара» Евгения Чернова и забил мяч. Также Хашиг добавил про незасчитанный гол защитника Кайо во втором тайме, когда счёт был 1:2. «Обычно, когда мы считаем, что судья ошибся во время нашего матча, мы подаем жалобу и никак ее не комментируем, так как видим, какую большую работу проводит новое руководство судейского комитета, и мы понимаем, что идет становление правильной работы, и мы должны терпеть. Но сегодня, после слов руководства «Спартака», что «ребята сделали красиво», мы считаем необходимым высказать свое отношение к произошедшему. «Красиво» сделали «ребята» Безбородов и Левников. Хочется заметить «Спартаку», что победу в этом матче им принесли предвзятое судейство Безбородова в поле и работа на VAR Левникова. Это они своими решениями обеспечили победу «Спартака» в прошедшем матче», — написано на официальном сайте «быков». Также Хашиг напомнил, что «Спартак» из-за одного момента в игре с «Сочи» грозился «сняться» с турнира, тогда как в последнем матче таких моментов было несколько. Победу «Спартаку» принесли судьи, считает функционер. «Краснодар» находится на восьмом месте в РПЛ. В активе команды Мурада Мусаева 18 очков после 12 туров. Ближайший матч команда проведёт 28 октября дома в рамках второго тура Лиги чемпионов против «Челси». Начало матча — в 20:55 по московскому времени."
15,Спартака,Q240438,44,52,"Это они своими решениями обеспечили победу «Спартака» в прошедшем матче», — написано на официальном сайте «быков»","Генеральный директор «Краснодара» Владимир Хашиг выступил с заявлением на тему судейства матча его команды в 12 туре российской Премьер-лиги против «Спартака» (1:3). В частности, речь идёт об эпизоде с первым голом «Спартака», в котором форвард москвичей Эзекиэль Понсе подтолкнул защитника «Краснодара» Евгения Чернова и забил мяч. Также Хашиг добавил про незасчитанный гол защитника Кайо во втором тайме, когда счёт был 1:2. «Обычно, когда мы считаем, что судья ошибся во время нашего матча, мы подаем жалобу и никак ее не комментируем, так как видим, какую большую работу проводит новое руководство судейского комитета, и мы понимаем, что идет становление правильной работы, и мы должны терпеть. Но сегодня, после слов руководства «Спартака», что «ребята сделали красиво», мы считаем необходимым высказать свое отношение к произошедшему. «Красиво» сделали «ребята» Безбородов и Левников. Хочется заметить «Спартаку», что победу в этом матче им принесли предвзятое судейство Безбородова в поле и работа на VAR Левникова. Это они своими решениями обеспечили победу «Спартака» в прошедшем матче», — написано на официальном сайте «быков». Также Хашиг напомнил, что «Спартак» из-за одного момента в игре с «Сочи» грозился «сняться» с турнира, тогда как в последнем матче таких моментов было несколько. Победу «Спартаку» принесли судьи, считает функционер. «Краснодар» находится на восьмом месте в РПЛ. В активе команды Мурада Мусаева 18 очков после 12 туров. Ближайший матч команда проведёт 28 октября дома в рамках второго тура Лиги чемпионов против «Челси». Начало матча — в 20:55 по московскому времени."
16,Хашиг,-1,6,11,"Также Хашиг напомнил, что «Спартак» из-за одного момента в игре с «Сочи» грозился «сняться» с турнира, тогда как в последнем матче таких моментов было несколько","Генеральный директор «Краснодара» Владимир Хашиг выступил с заявлением на тему судейства матча его команды в 12 туре российской Премьер-лиги против «Спартака» (1:3). В частности, речь идёт об эпизоде с первым голом «Спартака», в котором форвард москвичей Эзекиэль Понсе подтолкнул защитника «Краснодара» Евгения Чернова и забил мяч. Также Хашиг добавил про незасчитанный гол защитника Кайо во втором тайме, когда счёт был 1:2. «Обычно, когда мы считаем, что судья ошибся во время нашего матча, мы подаем жалобу и никак ее не комментируем, так как видим, какую большую работу проводит новое руководство судейского комитета, и мы понимаем, что идет становление правильной работы, и мы должны терпеть. Но сегодня, после слов руководства «Спартака», что «ребята сделали красиво», мы считаем необходимым высказать свое отношение к произошедшему. «Красиво» сделали «ребята» Безбородов и Левников. Хочется заметить «Спартаку», что победу в этом матче им принесли предвзятое судейство Безбородова в поле и работа на VAR Левникова. Это они своими решениями обеспечили победу «Спартака» в прошедшем матче», — написано на официальном сайте «быков». Также Хашиг напомнил, что «Спартак» из-за одного момента в игре с «Сочи» грозился «сняться» с турнира, тогда как в последнем матче таких моментов было несколько. Победу «Спартаку» принесли судьи, считает функционер. «Краснодар» находится на восьмом месте в РПЛ. В активе команды Мурада Мусаева 18 очков после 12 туров. Ближайший матч команда проведёт 28 октября дома в рамках второго тура Лиги чемпионов против «Челси». Начало матча — в 20:55 по московскому времени."
17,Спартак,Q391112,27,34,"Также Хашиг напомнил, что «Спартак» из-за одного момента в игре с «Сочи» грозился «сняться» с турнира, тогда как в последнем матче таких моментов было несколько","Генеральный директор «Краснодара» Владимир Хашиг выступил с заявлением на тему судейства матча его команды в 12 туре российской Премьер-лиги против «Спартака» (1:3). В частности, речь идёт об эпизоде с первым голом «Спартака», в котором форвард москвичей Эзекиэль Понсе подтолкнул защитника «Краснодара» Евгения Чернова и забил мяч. Также Хашиг добавил про незасчитанный гол защитника Кайо во втором тайме, когда счёт был 1:2. «Обычно, когда мы считаем, что судья ошибся во время нашего матча, мы подаем жалобу и никак ее не комментируем, так как видим, какую большую работу проводит новое руководство судейского комитета, и мы понимаем, что идет становление правильной работы, и мы должны терпеть. Но сегодня, после слов руководства «Спартака», что «ребята сделали красиво», мы считаем необходимым высказать свое отношение к произошедшему. «Красиво» сделали «ребята» Безбородов и Левников. Хочется заметить «Спартаку», что победу в этом матче им принесли предвзятое судейство Безбородова в поле и работа на VAR Левникова. Это они своими решениями обеспечили победу «Спартака» в прошедшем матче», — написано на официальном сайте «быков». Также Хашиг напомнил, что «Спартак» из-за одного момента в игре с «Сочи» грозился «сняться» с турнира, тогда как в последнем матче таких моментов было несколько. Победу «Спартаку» принесли судьи, считает функционер. «Краснодар» находится на восьмом месте в РПЛ. В активе команды Мурада Мусаева 18 очков после 12 туров. Ближайший матч команда проведёт 28 октября дома в рамках второго тура Лиги чемпионов против «Челси». Начало матча — в 20:55 по московскому времени."
18,Сочи,Q174004,67,71,"Также Хашиг напомнил, что «Спартак» из-за одного момента в игре с «Сочи» грозился «сняться» с турнира, тогда как в последнем матче таких моментов было несколько","Генеральный директор «Краснодара» Владимир Хашиг выступил с заявлением на тему судейства матча его команды в 12 туре российской Премьер-лиги против «Спартака» (1:3). В частности, речь идёт об эпизоде с первым голом «Спартака», в котором форвард москвичей Эзекиэль Понсе подтолкнул защитника «Краснодара» Евгения Чернова и забил мяч. Также Хашиг добавил про незасчитанный гол защитника Кайо во втором тайме, когда счёт был 1:2. «Обычно, когда мы считаем, что судья ошибся во время нашего матча, мы подаем жалобу и никак ее не комментируем, так как видим, какую большую работу проводит новое руководство судейского комитета, и мы понимаем, что идет становление правильной работы, и мы должны терпеть. Но сегодня, после слов руководства «Спартака», что «ребята сделали красиво», мы считаем необходимым высказать свое отношение к произошедшему. «Красиво» сделали «ребята» Безбородов и Левников. Хочется заметить «Спартаку», что победу в этом матче им принесли предвзятое судейство Безбородова в поле и работа на VAR Левникова. Это они своими решениями обеспечили победу «Спартака» в прошедшем матче», — написано на официальном сайте «быков». Также Хашиг напомнил, что «Спартак» из-за одного момента в игре с «Сочи» грозился «сняться» с турнира, тогда как в последнем матче таких моментов было несколько. Победу «Спартаку» принесли судьи, считает функционер. «Краснодар» находится на восьмом месте в РПЛ. В активе команды Мурада Мусаева 18 очков после 12 туров. Ближайший матч команда проведёт 28 октября дома в рамках второго тура Лиги чемпионов против «Челси». Начало матча — в 20:55 по московскому времени."
19,Спартаку,Q240438,8,16,"Победу «Спартаку» принесли судьи, считает функционер","Генеральный директор «Краснодара» Владимир Хашиг выступил с заявлением на тему судейства матча его команды в 12 туре российской Премьер-лиги против «Спартака» (1:3). В частности, речь идёт об эпизоде с первым голом «Спартака», в котором форвард москвичей Эзекиэль Понсе подтолкнул защитника «Краснодара» Евгения Чернова и забил мяч. Также Хашиг добавил про незасчитанный гол защитника Кайо во втором тайме, когда счёт был 1:2. «Обычно, когда мы считаем, что судья ошибся во время нашего матча, мы подаем жалобу и никак ее не комментируем, так как видим, какую большую работу проводит новое руководство судейского комитета, и мы понимаем, что идет становление правильной работы, и мы должны терпеть. Но сегодня, после слов руководства «Спартака», что «ребята сделали красиво», мы считаем необходимым высказать свое отношение к произошедшему. «Красиво» сделали «ребята» Безбородов и Левников. Хочется заметить «Спартаку», что победу в этом матче им принесли предвзятое судейство Безбородова в поле и работа на VAR Левникова. Это они своими решениями обеспечили победу «Спартака» в прошедшем матче», — написано на официальном сайте «быков». Также Хашиг напомнил, что «Спартак» из-за одного момента в игре с «Сочи» грозился «сняться» с турнира, тогда как в последнем матче таких моментов было несколько. Победу «Спартаку» принесли судьи, считает функционер. «Краснодар» находится на восьмом месте в РПЛ. В активе команды Мурада Мусаева 18 очков после 12 туров. Ближайший матч команда проведёт 28 октября дома в рамках второго тура Лиги чемпионов против «Челси». Начало матча — в 20:55 по московскому времени."
20,Краснодар,Q1629051,1,10,«Краснодар» находится на восьмом месте в РПЛ,"Генеральный директор «Краснодара» Владимир Хашиг выступил с заявлением на тему судейства матча его команды в 12 туре российской Премьер-лиги против «Спартака» (1:3). В частности, речь идёт об эпизоде с первым голом «Спартака», в котором форвард москвичей Эзекиэль Понсе подтолкнул защитника «Краснодара» Евгения Чернова и забил мяч. Также Хашиг добавил про незасчитанный гол защитника Кайо во втором тайме, когда счёт был 1:2. «Обычно, когда мы считаем, что судья ошибся во время нашего матча, мы подаем жалобу и никак ее не комментируем, так как видим, какую большую работу проводит новое руководство судейского комитета, и мы понимаем, что идет становление правильной работы, и мы должны терпеть. Но сегодня, после слов руководства «Спартака», что «ребята сделали красиво», мы считаем необходимым высказать свое отношение к произошедшему. «Красиво» сделали «ребята» Безбородов и Левников. Хочется заметить «Спартаку», что победу в этом матче им принесли предвзятое судейство Безбородова в поле и работа на VAR Левникова. Это они своими решениями обеспечили победу «Спартака» в прошедшем матче», — написано на официальном сайте «быков». Также Хашиг напомнил, что «Спартак» из-за одного момента в игре с «Сочи» грозился «сняться» с турнира, тогда как в последнем матче таких моментов было несколько. Победу «Спартаку» принесли судьи, считает функционер. «Краснодар» находится на восьмом месте в РПЛ. В активе команды Мурада Мусаева 18 очков после 12 туров. Ближайший матч команда проведёт 28 октября дома в рамках второго тура Лиги чемпионов против «Челси». Начало матча — в 20:55 по московскому времени."
21,РПЛ,-1,41,44,«Краснодар» находится на восьмом месте в РПЛ,"Генеральный директор «Краснодара» Владимир Хашиг выступил с заявлением на тему судейства матча его команды в 12 туре российской Премьер-лиги против «Спартака» (1:3). В частности, речь идёт об эпизоде с первым голом «Спартака», в котором форвард москвичей Эзекиэль Понсе подтолкнул защитника «Краснодара» Евгения Чернова и забил мяч. Также Хашиг добавил про незасчитанный гол защитника Кайо во втором тайме, когда счёт был 1:2. «Обычно, когда мы считаем, что судья ошибся во время нашего матча, мы подаем жалобу и никак ее не комментируем, так как видим, какую большую работу проводит новое руководство судейского комитета, и мы понимаем, что идет становление правильной работы, и мы должны терпеть. Но сегодня, после слов руководства «Спартака», что «ребята сделали красиво», мы считаем необходимым высказать свое отношение к произошедшему. «Красиво» сделали «ребята» Безбородов и Левников. Хочется заметить «Спартаку», что победу в этом матче им принесли предвзятое судейство Безбородова в поле и работа на VAR Левникова. Это они своими решениями обеспечили победу «Спартака» в прошедшем матче», — написано на официальном сайте «быков». Также Хашиг напомнил, что «Спартак» из-за одного момента в игре с «Сочи» грозился «сняться» с турнира, тогда как в последнем матче таких моментов было несколько. Победу «Спартаку» принесли судьи, считает функционер. «Краснодар» находится на восьмом месте в РПЛ. В активе команды Мурада Мусаева 18 очков после 12 туров. Ближайший матч команда проведёт 28 октября дома в рамках второго тура Лиги чемпионов против «Челси». Начало матча — в 20:55 по московскому времени."
22,Мурада Мусаева,-1,17,31,В активе команды Мурада Мусаева 18 очков после 12 туров,"Генеральный директор «Краснодара» Владимир Хашиг выступил с заявлением на тему судейства матча его команды в 12 туре российской Премьер-лиги против «Спартака» (1:3). В частности, речь идёт об эпизоде с первым голом «Спартака», в котором форвард москвичей Эзекиэль Понсе подтолкнул защитника «Краснодара» Евгения Чернова и забил мяч. Также Хашиг добавил про незасчитанный гол защитника Кайо во втором тайме, когда счёт был 1:2. «Обычно, когда мы считаем, что судья ошибся во время нашего матча, мы подаем жалобу и никак ее не комментируем, так как видим, какую большую работу проводит новое руководство судейского комитета, и мы понимаем, что идет становление правильной работы, и мы должны терпеть. Но сегодня, после слов руководства «Спартака», что «ребята сделали красиво», мы считаем необходимым высказать свое отношение к произошедшему. «Красиво» сделали «ребята» Безбородов и Левников. Хочется заметить «Спартаку», что победу в этом матче им принесли предвзятое судейство Безбородова в поле и работа на VAR Левникова. Это они своими решениями обеспечили победу «Спартака» в прошедшем матче», — написано на официальном сайте «быков». Также Хашиг напомнил, что «Спартак» из-за одного момента в игре с «Сочи» грозился «сняться» с турнира, тогда как в последнем матче таких моментов было несколько. Победу «Спартаку» принесли судьи, считает функционер. «Краснодар» находится на восьмом месте в РПЛ. В активе команды Мурада Мусаева 18 очков после 12 туров. Ближайший матч команда проведёт 28 октября дома в рамках второго тура Лиги чемпионов против «Челси». Начало матча — в 20:55 по московскому времени."
23,Челси,Q9616,93,98,Ближайший матч команда проведёт 28 октября дома в рамках второго тура Лиги чемпионов против «Челси»,"Генеральный директор «Краснодара» Владимир Хашиг выступил с заявлением на тему судейства матча его команды в 12 туре российской Премьер-лиги против «Спартака» (1:3). В частности, речь идёт об эпизоде с первым голом «Спартака», в котором форвард москвичей Эзекиэль Понсе подтолкнул защитника «Краснодара» Евгения Чернова и забил мяч. Также Хашиг добавил про незасчитанный гол защитника Кайо во втором тайме, когда счёт был 1:2. «Обычно, когда мы считаем, что судья ошибся во время нашего матча, мы подаем жалобу и никак ее не комментируем, так как видим, какую большую работу проводит новое руководство судейского комитета, и мы понимаем, что идет становление правильной работы, и мы должны терпеть. Но сегодня, после слов руководства «Спартака», что «ребята сделали красиво», мы считаем необходимым высказать свое отношение к произошедшему. «Красиво» сделали «ребята» Безбородов и Левников. Хочется заметить «Спартаку», что победу в этом матче им принесли предвзятое судейство Безбородова в поле и работа на VAR Левникова. Это они своими решениями обеспечили победу «Спартака» в прошедшем матче», — написано на официальном сайте «быков». Также Хашиг напомнил, что «Спартак» из-за одного момента в игре с «Сочи» грозился «сняться» с турнира, тогда как в последнем матче таких моментов было несколько. Победу «Спартаку» принесли судьи, считает функционер. «Краснодар» находится на восьмом месте в РПЛ. В активе команды Мурада Мусаева 18 очков после 12 туров. Ближайший матч команда проведёт 28 октября дома в рамках второго тура Лиги чемпионов против «Челси». Начало матча — в 20:55 по московскому времени."
