,entity,id,start,end,sent_context,full_context
10,Рутенберга,-1,15,25,"По утверждению Рутенберга, инициатором и главным организатором убийства был глава Боевой организации эсеров, секретный сотрудник Департамента полиции, инженер Евгений Филиппович Азеф.","Убийство Георгия Гапона — одно из нераскрытых политических убийств в России. Жертвой убийства стал 36-летний политик и общественный деятель, руководитель Собрания русских фабрично-заводских рабочих Санкт-Петербурга, бывший священник Георгий Аполлонович Гапон. Убийство произошло 28 марта (10 апреля) 1906 года в пригороде Санкт-Петербурга, дачном посёлке Озерки. Никто из убийц не был арестован и не предстал перед судом. Возбуждённое следствие не привело ни к каким результатам и через несколько лет было закрыто. Материалы следственного дела остались необнародованными. Известно, что в качестве главного подозреваемого в следственном деле фигурировал член партии эсеров, инженер Пётр Моисеевич Рутенберг. Через несколько лет после убийства, в 1909 году, Рутенберг обнародовал заявление, в котором признавал, что совершил убийство Гапона по поручению центрального комитета (ЦК) партии эсеров. По утверждению Рутенберга, инициатором и главным организатором убийства был глава Боевой организации эсеров, секретный сотрудник Департамента полиции, инженер Евгений Филиппович Азеф. Заявление Рутенберга было официально подтверждено ЦК партии эсеров и Судебно-следственной комиссией партии эсеров по делу Азефа. Впоследствии в советской историографии получил хождение миф, согласно которому Гапон был «судим группой рабочих». Этот миф противоречит как заявлениям Рутенберга и ЦК партии эсеров, так и воспоминаниям самих исполнителей убийства, утверждавших, что, убивая Гапона, они исполняли решение ЦК.
"
11,Боевой организации эсеров,-1,82,107,"По утверждению Рутенберга, инициатором и главным организатором убийства был глава Боевой организации эсеров, секретный сотрудник Департамента полиции, инженер Евгений Филиппович Азеф.","Убийство Георгия Гапона — одно из нераскрытых политических убийств в России. Жертвой убийства стал 36-летний политик и общественный деятель, руководитель Собрания русских фабрично-заводских рабочих Санкт-Петербурга, бывший священник Георгий Аполлонович Гапон. Убийство произошло 28 марта (10 апреля) 1906 года в пригороде Санкт-Петербурга, дачном посёлке Озерки. Никто из убийц не был арестован и не предстал перед судом. Возбуждённое следствие не привело ни к каким результатам и через несколько лет было закрыто. Материалы следственного дела остались необнародованными. Известно, что в качестве главного подозреваемого в следственном деле фигурировал член партии эсеров, инженер Пётр Моисеевич Рутенберг. Через несколько лет после убийства, в 1909 году, Рутенберг обнародовал заявление, в котором признавал, что совершил убийство Гапона по поручению центрального комитета (ЦК) партии эсеров. По утверждению Рутенберга, инициатором и главным организатором убийства был глава Боевой организации эсеров, секретный сотрудник Департамента полиции, инженер Евгений Филиппович Азеф. Заявление Рутенберга было официально подтверждено ЦК партии эсеров и Судебно-следственной комиссией партии эсеров по делу Азефа. Впоследствии в советской историографии получил хождение миф, согласно которому Гапон был «судим группой рабочих». Этот миф противоречит как заявлениям Рутенберга и ЦК партии эсеров, так и воспоминаниям самих исполнителей убийства, утверждавших, что, убивая Гапона, они исполняли решение ЦК.
"
12,Департамента полиции,"['Q328473', 'Q4158551', 'Q13218686']",129,149,"По утверждению Рутенберга, инициатором и главным организатором убийства был глава Боевой организации эсеров, секретный сотрудник Департамента полиции, инженер Евгений Филиппович Азеф.","Убийство Георгия Гапона — одно из нераскрытых политических убийств в России. Жертвой убийства стал 36-летний политик и общественный деятель, руководитель Собрания русских фабрично-заводских рабочих Санкт-Петербурга, бывший священник Георгий Аполлонович Гапон. Убийство произошло 28 марта (10 апреля) 1906 года в пригороде Санкт-Петербурга, дачном посёлке Озерки. Никто из убийц не был арестован и не предстал перед судом. Возбуждённое следствие не привело ни к каким результатам и через несколько лет было закрыто. Материалы следственного дела остались необнародованными. Известно, что в качестве главного подозреваемого в следственном деле фигурировал член партии эсеров, инженер Пётр Моисеевич Рутенберг. Через несколько лет после убийства, в 1909 году, Рутенберг обнародовал заявление, в котором признавал, что совершил убийство Гапона по поручению центрального комитета (ЦК) партии эсеров. По утверждению Рутенберга, инициатором и главным организатором убийства был глава Боевой организации эсеров, секретный сотрудник Департамента полиции, инженер Евгений Филиппович Азеф. Заявление Рутенберга было официально подтверждено ЦК партии эсеров и Судебно-следственной комиссией партии эсеров по делу Азефа. Впоследствии в советской историографии получил хождение миф, согласно которому Гапон был «судим группой рабочих». Этот миф противоречит как заявлениям Рутенберга и ЦК партии эсеров, так и воспоминаниям самих исполнителей убийства, утверждавших, что, убивая Гапона, они исполняли решение ЦК.
"
13,Евгений Филиппович Азеф,['Q171930'],159,182,"По утверждению Рутенберга, инициатором и главным организатором убийства был глава Боевой организации эсеров, секретный сотрудник Департамента полиции, инженер Евгений Филиппович Азеф.","Убийство Георгия Гапона — одно из нераскрытых политических убийств в России. Жертвой убийства стал 36-летний политик и общественный деятель, руководитель Собрания русских фабрично-заводских рабочих Санкт-Петербурга, бывший священник Георгий Аполлонович Гапон. Убийство произошло 28 марта (10 апреля) 1906 года в пригороде Санкт-Петербурга, дачном посёлке Озерки. Никто из убийц не был арестован и не предстал перед судом. Возбуждённое следствие не привело ни к каким результатам и через несколько лет было закрыто. Материалы следственного дела остались необнародованными. Известно, что в качестве главного подозреваемого в следственном деле фигурировал член партии эсеров, инженер Пётр Моисеевич Рутенберг. Через несколько лет после убийства, в 1909 году, Рутенберг обнародовал заявление, в котором признавал, что совершил убийство Гапона по поручению центрального комитета (ЦК) партии эсеров. По утверждению Рутенберга, инициатором и главным организатором убийства был глава Боевой организации эсеров, секретный сотрудник Департамента полиции, инженер Евгений Филиппович Азеф. Заявление Рутенберга было официально подтверждено ЦК партии эсеров и Судебно-следственной комиссией партии эсеров по делу Азефа. Впоследствии в советской историографии получил хождение миф, согласно которому Гапон был «судим группой рабочих». Этот миф противоречит как заявлениям Рутенберга и ЦК партии эсеров, так и воспоминаниям самих исполнителей убийства, утверждавших, что, убивая Гапона, они исполняли решение ЦК.
"
14,Рутенберга,-1,10,20,Заявление Рутенберга было официально подтверждено ЦК партии эсеров и Судебно-следственной комиссией партии эсеров по делу Азефа.,"Убийство Георгия Гапона — одно из нераскрытых политических убийств в России. Жертвой убийства стал 36-летний политик и общественный деятель, руководитель Собрания русских фабрично-заводских рабочих Санкт-Петербурга, бывший священник Георгий Аполлонович Гапон. Убийство произошло 28 марта (10 апреля) 1906 года в пригороде Санкт-Петербурга, дачном посёлке Озерки. Никто из убийц не был арестован и не предстал перед судом. Возбуждённое следствие не привело ни к каким результатам и через несколько лет было закрыто. Материалы следственного дела остались необнародованными. Известно, что в качестве главного подозреваемого в следственном деле фигурировал член партии эсеров, инженер Пётр Моисеевич Рутенберг. Через несколько лет после убийства, в 1909 году, Рутенберг обнародовал заявление, в котором признавал, что совершил убийство Гапона по поручению центрального комитета (ЦК) партии эсеров. По утверждению Рутенберга, инициатором и главным организатором убийства был глава Боевой организации эсеров, секретный сотрудник Департамента полиции, инженер Евгений Филиппович Азеф. Заявление Рутенберга было официально подтверждено ЦК партии эсеров и Судебно-следственной комиссией партии эсеров по делу Азефа. Впоследствии в советской историографии получил хождение миф, согласно которому Гапон был «судим группой рабочих». Этот миф противоречит как заявлениям Рутенберга и ЦК партии эсеров, так и воспоминаниям самих исполнителей убийства, утверждавших, что, убивая Гапона, они исполняли решение ЦК.
"
15,ЦК,"['Q1971373', 'Q842008', 'Q15628703']",50,52,Заявление Рутенберга было официально подтверждено ЦК партии эсеров и Судебно-следственной комиссией партии эсеров по делу Азефа.,"Убийство Георгия Гапона — одно из нераскрытых политических убийств в России. Жертвой убийства стал 36-летний политик и общественный деятель, руководитель Собрания русских фабрично-заводских рабочих Санкт-Петербурга, бывший священник Георгий Аполлонович Гапон. Убийство произошло 28 марта (10 апреля) 1906 года в пригороде Санкт-Петербурга, дачном посёлке Озерки. Никто из убийц не был арестован и не предстал перед судом. Возбуждённое следствие не привело ни к каким результатам и через несколько лет было закрыто. Материалы следственного дела остались необнародованными. Известно, что в качестве главного подозреваемого в следственном деле фигурировал член партии эсеров, инженер Пётр Моисеевич Рутенберг. Через несколько лет после убийства, в 1909 году, Рутенберг обнародовал заявление, в котором признавал, что совершил убийство Гапона по поручению центрального комитета (ЦК) партии эсеров. По утверждению Рутенберга, инициатором и главным организатором убийства был глава Боевой организации эсеров, секретный сотрудник Департамента полиции, инженер Евгений Филиппович Азеф. Заявление Рутенберга было официально подтверждено ЦК партии эсеров и Судебно-следственной комиссией партии эсеров по делу Азефа. Впоследствии в советской историографии получил хождение миф, согласно которому Гапон был «судим группой рабочих». Этот миф противоречит как заявлениям Рутенберга и ЦК партии эсеров, так и воспоминаниям самих исполнителей убийства, утверждавших, что, убивая Гапона, они исполняли решение ЦК.
"
16,Судебно-следственной комиссией,-1,69,99,Заявление Рутенберга было официально подтверждено ЦК партии эсеров и Судебно-следственной комиссией партии эсеров по делу Азефа.,"Убийство Георгия Гапона — одно из нераскрытых политических убийств в России. Жертвой убийства стал 36-летний политик и общественный деятель, руководитель Собрания русских фабрично-заводских рабочих Санкт-Петербурга, бывший священник Георгий Аполлонович Гапон. Убийство произошло 28 марта (10 апреля) 1906 года в пригороде Санкт-Петербурга, дачном посёлке Озерки. Никто из убийц не был арестован и не предстал перед судом. Возбуждённое следствие не привело ни к каким результатам и через несколько лет было закрыто. Материалы следственного дела остались необнародованными. Известно, что в качестве главного подозреваемого в следственном деле фигурировал член партии эсеров, инженер Пётр Моисеевич Рутенберг. Через несколько лет после убийства, в 1909 году, Рутенберг обнародовал заявление, в котором признавал, что совершил убийство Гапона по поручению центрального комитета (ЦК) партии эсеров. По утверждению Рутенберга, инициатором и главным организатором убийства был глава Боевой организации эсеров, секретный сотрудник Департамента полиции, инженер Евгений Филиппович Азеф. Заявление Рутенберга было официально подтверждено ЦК партии эсеров и Судебно-следственной комиссией партии эсеров по делу Азефа. Впоследствии в советской историографии получил хождение миф, согласно которому Гапон был «судим группой рабочих». Этот миф противоречит как заявлениям Рутенберга и ЦК партии эсеров, так и воспоминаниям самих исполнителей убийства, утверждавших, что, убивая Гапона, они исполняли решение ЦК.
"
17,Азефа,-1,122,127,Заявление Рутенберга было официально подтверждено ЦК партии эсеров и Судебно-следственной комиссией партии эсеров по делу Азефа.,"Убийство Георгия Гапона — одно из нераскрытых политических убийств в России. Жертвой убийства стал 36-летний политик и общественный деятель, руководитель Собрания русских фабрично-заводских рабочих Санкт-Петербурга, бывший священник Георгий Аполлонович Гапон. Убийство произошло 28 марта (10 апреля) 1906 года в пригороде Санкт-Петербурга, дачном посёлке Озерки. Никто из убийц не был арестован и не предстал перед судом. Возбуждённое следствие не привело ни к каким результатам и через несколько лет было закрыто. Материалы следственного дела остались необнародованными. Известно, что в качестве главного подозреваемого в следственном деле фигурировал член партии эсеров, инженер Пётр Моисеевич Рутенберг. Через несколько лет после убийства, в 1909 году, Рутенберг обнародовал заявление, в котором признавал, что совершил убийство Гапона по поручению центрального комитета (ЦК) партии эсеров. По утверждению Рутенберга, инициатором и главным организатором убийства был глава Боевой организации эсеров, секретный сотрудник Департамента полиции, инженер Евгений Филиппович Азеф. Заявление Рутенберга было официально подтверждено ЦК партии эсеров и Судебно-следственной комиссией партии эсеров по делу Азефа. Впоследствии в советской историографии получил хождение миф, согласно которому Гапон был «судим группой рабочих». Этот миф противоречит как заявлениям Рутенберга и ЦК партии эсеров, так и воспоминаниям самих исполнителей убийства, утверждавших, что, убивая Гапона, они исполняли решение ЦК.
"
18,Гапон,"['Q299681', 'Q4133480', 'Q105830479']",79,84,"Впоследствии в советской историографии получил хождение миф, согласно которому Гапон был «судим группой рабочих».","Убийство Георгия Гапона — одно из нераскрытых политических убийств в России. Жертвой убийства стал 36-летний политик и общественный деятель, руководитель Собрания русских фабрично-заводских рабочих Санкт-Петербурга, бывший священник Георгий Аполлонович Гапон. Убийство произошло 28 марта (10 апреля) 1906 года в пригороде Санкт-Петербурга, дачном посёлке Озерки. Никто из убийц не был арестован и не предстал перед судом. Возбуждённое следствие не привело ни к каким результатам и через несколько лет было закрыто. Материалы следственного дела остались необнародованными. Известно, что в качестве главного подозреваемого в следственном деле фигурировал член партии эсеров, инженер Пётр Моисеевич Рутенберг. Через несколько лет после убийства, в 1909 году, Рутенберг обнародовал заявление, в котором признавал, что совершил убийство Гапона по поручению центрального комитета (ЦК) партии эсеров. По утверждению Рутенберга, инициатором и главным организатором убийства был глава Боевой организации эсеров, секретный сотрудник Департамента полиции, инженер Евгений Филиппович Азеф. Заявление Рутенберга было официально подтверждено ЦК партии эсеров и Судебно-следственной комиссией партии эсеров по делу Азефа. Впоследствии в советской историографии получил хождение миф, согласно которому Гапон был «судим группой рабочих». Этот миф противоречит как заявлениям Рутенберга и ЦК партии эсеров, так и воспоминаниям самих исполнителей убийства, утверждавших, что, убивая Гапона, они исполняли решение ЦК.
"
19,Рутенберга,-1,37,47,"Этот миф противоречит как заявлениям Рутенберга и ЦК партии эсеров, так и воспоминаниям самих исполнителей убийства, утверждавших, что, убивая Гапона, они исполняли решение ЦК.","Убийство Георгия Гапона — одно из нераскрытых политических убийств в России. Жертвой убийства стал 36-летний политик и общественный деятель, руководитель Собрания русских фабрично-заводских рабочих Санкт-Петербурга, бывший священник Георгий Аполлонович Гапон. Убийство произошло 28 марта (10 апреля) 1906 года в пригороде Санкт-Петербурга, дачном посёлке Озерки. Никто из убийц не был арестован и не предстал перед судом. Возбуждённое следствие не привело ни к каким результатам и через несколько лет было закрыто. Материалы следственного дела остались необнародованными. Известно, что в качестве главного подозреваемого в следственном деле фигурировал член партии эсеров, инженер Пётр Моисеевич Рутенберг. Через несколько лет после убийства, в 1909 году, Рутенберг обнародовал заявление, в котором признавал, что совершил убийство Гапона по поручению центрального комитета (ЦК) партии эсеров. По утверждению Рутенберга, инициатором и главным организатором убийства был глава Боевой организации эсеров, секретный сотрудник Департамента полиции, инженер Евгений Филиппович Азеф. Заявление Рутенберга было официально подтверждено ЦК партии эсеров и Судебно-следственной комиссией партии эсеров по делу Азефа. Впоследствии в советской историографии получил хождение миф, согласно которому Гапон был «судим группой рабочих». Этот миф противоречит как заявлениям Рутенберга и ЦК партии эсеров, так и воспоминаниям самих исполнителей убийства, утверждавших, что, убивая Гапона, они исполняли решение ЦК.
"
20,ЦК,"['Q1971373', 'Q842008', 'Q15628703']",50,52,"Этот миф противоречит как заявлениям Рутенберга и ЦК партии эсеров, так и воспоминаниям самих исполнителей убийства, утверждавших, что, убивая Гапона, они исполняли решение ЦК.","Убийство Георгия Гапона — одно из нераскрытых политических убийств в России. Жертвой убийства стал 36-летний политик и общественный деятель, руководитель Собрания русских фабрично-заводских рабочих Санкт-Петербурга, бывший священник Георгий Аполлонович Гапон. Убийство произошло 28 марта (10 апреля) 1906 года в пригороде Санкт-Петербурга, дачном посёлке Озерки. Никто из убийц не был арестован и не предстал перед судом. Возбуждённое следствие не привело ни к каким результатам и через несколько лет было закрыто. Материалы следственного дела остались необнародованными. Известно, что в качестве главного подозреваемого в следственном деле фигурировал член партии эсеров, инженер Пётр Моисеевич Рутенберг. Через несколько лет после убийства, в 1909 году, Рутенберг обнародовал заявление, в котором признавал, что совершил убийство Гапона по поручению центрального комитета (ЦК) партии эсеров. По утверждению Рутенберга, инициатором и главным организатором убийства был глава Боевой организации эсеров, секретный сотрудник Департамента полиции, инженер Евгений Филиппович Азеф. Заявление Рутенберга было официально подтверждено ЦК партии эсеров и Судебно-следственной комиссией партии эсеров по делу Азефа. Впоследствии в советской историографии получил хождение миф, согласно которому Гапон был «судим группой рабочих». Этот миф противоречит как заявлениям Рутенберга и ЦК партии эсеров, так и воспоминаниям самих исполнителей убийства, утверждавших, что, убивая Гапона, они исполняли решение ЦК.
"
21,Гапона,"['Q299681', 'Q4133480', 'Q12094292']",143,149,"Этот миф противоречит как заявлениям Рутенберга и ЦК партии эсеров, так и воспоминаниям самих исполнителей убийства, утверждавших, что, убивая Гапона, они исполняли решение ЦК.","Убийство Георгия Гапона — одно из нераскрытых политических убийств в России. Жертвой убийства стал 36-летний политик и общественный деятель, руководитель Собрания русских фабрично-заводских рабочих Санкт-Петербурга, бывший священник Георгий Аполлонович Гапон. Убийство произошло 28 марта (10 апреля) 1906 года в пригороде Санкт-Петербурга, дачном посёлке Озерки. Никто из убийц не был арестован и не предстал перед судом. Возбуждённое следствие не привело ни к каким результатам и через несколько лет было закрыто. Материалы следственного дела остались необнародованными. Известно, что в качестве главного подозреваемого в следственном деле фигурировал член партии эсеров, инженер Пётр Моисеевич Рутенберг. Через несколько лет после убийства, в 1909 году, Рутенберг обнародовал заявление, в котором признавал, что совершил убийство Гапона по поручению центрального комитета (ЦК) партии эсеров. По утверждению Рутенберга, инициатором и главным организатором убийства был глава Боевой организации эсеров, секретный сотрудник Департамента полиции, инженер Евгений Филиппович Азеф. Заявление Рутенберга было официально подтверждено ЦК партии эсеров и Судебно-следственной комиссией партии эсеров по делу Азефа. Впоследствии в советской историографии получил хождение миф, согласно которому Гапон был «судим группой рабочих». Этот миф противоречит как заявлениям Рутенберга и ЦК партии эсеров, так и воспоминаниям самих исполнителей убийства, утверждавших, что, убивая Гапона, они исполняли решение ЦК.
"
22,ЦК,"['Q1971373', 'Q842008', 'Q15628703']",173,175,"Этот миф противоречит как заявлениям Рутенберга и ЦК партии эсеров, так и воспоминаниям самих исполнителей убийства, утверждавших, что, убивая Гапона, они исполняли решение ЦК.","Убийство Георгия Гапона — одно из нераскрытых политических убийств в России. Жертвой убийства стал 36-летний политик и общественный деятель, руководитель Собрания русских фабрично-заводских рабочих Санкт-Петербурга, бывший священник Георгий Аполлонович Гапон. Убийство произошло 28 марта (10 апреля) 1906 года в пригороде Санкт-Петербурга, дачном посёлке Озерки. Никто из убийц не был арестован и не предстал перед судом. Возбуждённое следствие не привело ни к каким результатам и через несколько лет было закрыто. Материалы следственного дела остались необнародованными. Известно, что в качестве главного подозреваемого в следственном деле фигурировал член партии эсеров, инженер Пётр Моисеевич Рутенберг. Через несколько лет после убийства, в 1909 году, Рутенберг обнародовал заявление, в котором признавал, что совершил убийство Гапона по поручению центрального комитета (ЦК) партии эсеров. По утверждению Рутенберга, инициатором и главным организатором убийства был глава Боевой организации эсеров, секретный сотрудник Департамента полиции, инженер Евгений Филиппович Азеф. Заявление Рутенберга было официально подтверждено ЦК партии эсеров и Судебно-следственной комиссией партии эсеров по делу Азефа. Впоследствии в советской историографии получил хождение миф, согласно которому Гапон был «судим группой рабочих». Этот миф противоречит как заявлениям Рутенберга и ЦК партии эсеров, так и воспоминаниям самих исполнителей убийства, утверждавших, что, убивая Гапона, они исполняли решение ЦК.
"
