,entity,id,start,end,sent_context,full_context
10,Каталина,"['Q16426297', 'Q233187', 'Q842650']",126,134,"В настоящее время активный поиск таких объектов ведётся в рамках нескольких проектов: Spaceguard, LINEAR, NEAT, LONEOS, обзор Каталина и другие.","Гипотетические естественные спутники Земли — небесные тела, обращающиеся вокруг Земли, существование которых предполагалось астрономами. В настоящее время общепризнано, что единственным естественным спутником Земли является Луна, однако предположения о существовании других спутников неоднократно выдвигались астрономами, публиковались в популярных изданиях и описывались в художественных произведениях.
Попытки обнаружения дополнительных спутников неоднократно предпринимались отдельными астрономами в течение XIX и первой половины XX века. Ни одно из опубликованных сообщений об обнаружении предполагаемых спутников не было подтверждено независимыми наблюдениями.
Во второй половине XX века, вначале в связи с нуждами космонавтики, а впоследствии и для обнаружения объектов, которые могут столкнуться с Землёй, стали вестись систематические поиски небесных тел в околоземном пространстве. Пионером таких поисков стал Клайд Уильям Томбо, первооткрыватель Плутона. В настоящее время активный поиск таких объектов ведётся в рамках нескольких проектов: Spaceguard, LINEAR, NEAT, LONEOS, обзор Каталина и другие. Постоянных спутников в рамках данных проектов обнаружено не было.
Существует несколько околоземных объектов, которые в популярной литературе иногда называют «вторыми лунами» или «вторыми спутниками». Во-первых, это астероиды, орбиты которых находятся в резонансе с орбитой Земли. Квазиспутники, такие как (3753) Круитни, движутся в орбитальном резонансе с Землёй 1:1, но обращаются вокруг Солнца. Троянские астероиды Земли, такие как 2010 TK7, движутся по той же орбите, что и Земля, но перед ней или после неё, в окрестности точек Лагранжа системы Земля — Солнце. Во-вторых, в точках Лагранжа системы Луна—Земля, на лунной орбите в 60° впереди и позади Луны, обнаружены облака межпланетной пыли, получившие по фамилии открывшего их астронома название «облака Кордылевского». Кроме того, возможен захват Землёй временных спутников, орбита которых является неустойчивой. Примером такого спутника является астероид 2006 RH120.
"
11,Земли,"['Q43325', 'Q80413', 'Q1202']",73,78,"Во-первых, это астероиды, орбиты которых находятся в резонансе с орбитой Земли.","Гипотетические естественные спутники Земли — небесные тела, обращающиеся вокруг Земли, существование которых предполагалось астрономами. В настоящее время общепризнано, что единственным естественным спутником Земли является Луна, однако предположения о существовании других спутников неоднократно выдвигались астрономами, публиковались в популярных изданиях и описывались в художественных произведениях.
Попытки обнаружения дополнительных спутников неоднократно предпринимались отдельными астрономами в течение XIX и первой половины XX века. Ни одно из опубликованных сообщений об обнаружении предполагаемых спутников не было подтверждено независимыми наблюдениями.
Во второй половине XX века, вначале в связи с нуждами космонавтики, а впоследствии и для обнаружения объектов, которые могут столкнуться с Землёй, стали вестись систематические поиски небесных тел в околоземном пространстве. Пионером таких поисков стал Клайд Уильям Томбо, первооткрыватель Плутона. В настоящее время активный поиск таких объектов ведётся в рамках нескольких проектов: Spaceguard, LINEAR, NEAT, LONEOS, обзор Каталина и другие. Постоянных спутников в рамках данных проектов обнаружено не было.
Существует несколько околоземных объектов, которые в популярной литературе иногда называют «вторыми лунами» или «вторыми спутниками». Во-первых, это астероиды, орбиты которых находятся в резонансе с орбитой Земли. Квазиспутники, такие как (3753) Круитни, движутся в орбитальном резонансе с Землёй 1:1, но обращаются вокруг Солнца. Троянские астероиды Земли, такие как 2010 TK7, движутся по той же орбите, что и Земля, но перед ней или после неё, в окрестности точек Лагранжа системы Земля — Солнце. Во-вторых, в точках Лагранжа системы Луна—Земля, на лунной орбите в 60° впереди и позади Луны, обнаружены облака межпланетной пыли, получившие по фамилии открывшего их астронома название «облака Кордылевского». Кроме того, возможен захват Землёй временных спутников, орбита которых является неустойчивой. Примером такого спутника является астероид 2006 RH120.
"
12,Квазиспутники,['Q10147979'],0,13,"Квазиспутники, такие как (3753) Круитни, движутся в орбитальном резонансе с Землёй 1:1, но обращаются вокруг Солнца.","Гипотетические естественные спутники Земли — небесные тела, обращающиеся вокруг Земли, существование которых предполагалось астрономами. В настоящее время общепризнано, что единственным естественным спутником Земли является Луна, однако предположения о существовании других спутников неоднократно выдвигались астрономами, публиковались в популярных изданиях и описывались в художественных произведениях.
Попытки обнаружения дополнительных спутников неоднократно предпринимались отдельными астрономами в течение XIX и первой половины XX века. Ни одно из опубликованных сообщений об обнаружении предполагаемых спутников не было подтверждено независимыми наблюдениями.
Во второй половине XX века, вначале в связи с нуждами космонавтики, а впоследствии и для обнаружения объектов, которые могут столкнуться с Землёй, стали вестись систематические поиски небесных тел в околоземном пространстве. Пионером таких поисков стал Клайд Уильям Томбо, первооткрыватель Плутона. В настоящее время активный поиск таких объектов ведётся в рамках нескольких проектов: Spaceguard, LINEAR, NEAT, LONEOS, обзор Каталина и другие. Постоянных спутников в рамках данных проектов обнаружено не было.
Существует несколько околоземных объектов, которые в популярной литературе иногда называют «вторыми лунами» или «вторыми спутниками». Во-первых, это астероиды, орбиты которых находятся в резонансе с орбитой Земли. Квазиспутники, такие как (3753) Круитни, движутся в орбитальном резонансе с Землёй 1:1, но обращаются вокруг Солнца. Троянские астероиды Земли, такие как 2010 TK7, движутся по той же орбите, что и Земля, но перед ней или после неё, в окрестности точек Лагранжа системы Земля — Солнце. Во-вторых, в точках Лагранжа системы Луна—Земля, на лунной орбите в 60° впереди и позади Луны, обнаружены облака межпланетной пыли, получившие по фамилии открывшего их астронома название «облака Кордылевского». Кроме того, возможен захват Землёй временных спутников, орбита которых является неустойчивой. Примером такого спутника является астероид 2006 RH120.
"
13,Землёй,"['Q634067', 'Q445673', 'Q18574988']",76,82,"Квазиспутники, такие как (3753) Круитни, движутся в орбитальном резонансе с Землёй 1:1, но обращаются вокруг Солнца.","Гипотетические естественные спутники Земли — небесные тела, обращающиеся вокруг Земли, существование которых предполагалось астрономами. В настоящее время общепризнано, что единственным естественным спутником Земли является Луна, однако предположения о существовании других спутников неоднократно выдвигались астрономами, публиковались в популярных изданиях и описывались в художественных произведениях.
Попытки обнаружения дополнительных спутников неоднократно предпринимались отдельными астрономами в течение XIX и первой половины XX века. Ни одно из опубликованных сообщений об обнаружении предполагаемых спутников не было подтверждено независимыми наблюдениями.
Во второй половине XX века, вначале в связи с нуждами космонавтики, а впоследствии и для обнаружения объектов, которые могут столкнуться с Землёй, стали вестись систематические поиски небесных тел в околоземном пространстве. Пионером таких поисков стал Клайд Уильям Томбо, первооткрыватель Плутона. В настоящее время активный поиск таких объектов ведётся в рамках нескольких проектов: Spaceguard, LINEAR, NEAT, LONEOS, обзор Каталина и другие. Постоянных спутников в рамках данных проектов обнаружено не было.
Существует несколько околоземных объектов, которые в популярной литературе иногда называют «вторыми лунами» или «вторыми спутниками». Во-первых, это астероиды, орбиты которых находятся в резонансе с орбитой Земли. Квазиспутники, такие как (3753) Круитни, движутся в орбитальном резонансе с Землёй 1:1, но обращаются вокруг Солнца. Троянские астероиды Земли, такие как 2010 TK7, движутся по той же орбите, что и Земля, но перед ней или после неё, в окрестности точек Лагранжа системы Земля — Солнце. Во-вторых, в точках Лагранжа системы Луна—Земля, на лунной орбите в 60° впереди и позади Луны, обнаружены облака межпланетной пыли, получившие по фамилии открывшего их астронома название «облака Кордылевского». Кроме того, возможен захват Землёй временных спутников, орбита которых является неустойчивой. Примером такого спутника является астероид 2006 RH120.
"
14,Солнца,"['Q25755314', 'Q1153101', 'Q525']",109,115,"Квазиспутники, такие как (3753) Круитни, движутся в орбитальном резонансе с Землёй 1:1, но обращаются вокруг Солнца.","Гипотетические естественные спутники Земли — небесные тела, обращающиеся вокруг Земли, существование которых предполагалось астрономами. В настоящее время общепризнано, что единственным естественным спутником Земли является Луна, однако предположения о существовании других спутников неоднократно выдвигались астрономами, публиковались в популярных изданиях и описывались в художественных произведениях.
Попытки обнаружения дополнительных спутников неоднократно предпринимались отдельными астрономами в течение XIX и первой половины XX века. Ни одно из опубликованных сообщений об обнаружении предполагаемых спутников не было подтверждено независимыми наблюдениями.
Во второй половине XX века, вначале в связи с нуждами космонавтики, а впоследствии и для обнаружения объектов, которые могут столкнуться с Землёй, стали вестись систематические поиски небесных тел в околоземном пространстве. Пионером таких поисков стал Клайд Уильям Томбо, первооткрыватель Плутона. В настоящее время активный поиск таких объектов ведётся в рамках нескольких проектов: Spaceguard, LINEAR, NEAT, LONEOS, обзор Каталина и другие. Постоянных спутников в рамках данных проектов обнаружено не было.
Существует несколько околоземных объектов, которые в популярной литературе иногда называют «вторыми лунами» или «вторыми спутниками». Во-первых, это астероиды, орбиты которых находятся в резонансе с орбитой Земли. Квазиспутники, такие как (3753) Круитни, движутся в орбитальном резонансе с Землёй 1:1, но обращаются вокруг Солнца. Троянские астероиды Земли, такие как 2010 TK7, движутся по той же орбите, что и Земля, но перед ней или после неё, в окрестности точек Лагранжа системы Земля — Солнце. Во-вторых, в точках Лагранжа системы Луна—Земля, на лунной орбите в 60° впереди и позади Луны, обнаружены облака межпланетной пыли, получившие по фамилии открывшего их астронома название «облака Кордылевского». Кроме того, возможен захват Землёй временных спутников, орбита которых является неустойчивой. Примером такого спутника является астероид 2006 RH120.
"
15,Земли,"['Q43325', 'Q80413', 'Q1202']",20,25,"Троянские астероиды Земли, такие как 2010 TK7, движутся по той же орбите, что и Земля, но перед ней или после неё, в окрестности точек Лагранжа системы Земля — Солнце.","Гипотетические естественные спутники Земли — небесные тела, обращающиеся вокруг Земли, существование которых предполагалось астрономами. В настоящее время общепризнано, что единственным естественным спутником Земли является Луна, однако предположения о существовании других спутников неоднократно выдвигались астрономами, публиковались в популярных изданиях и описывались в художественных произведениях.
Попытки обнаружения дополнительных спутников неоднократно предпринимались отдельными астрономами в течение XIX и первой половины XX века. Ни одно из опубликованных сообщений об обнаружении предполагаемых спутников не было подтверждено независимыми наблюдениями.
Во второй половине XX века, вначале в связи с нуждами космонавтики, а впоследствии и для обнаружения объектов, которые могут столкнуться с Землёй, стали вестись систематические поиски небесных тел в околоземном пространстве. Пионером таких поисков стал Клайд Уильям Томбо, первооткрыватель Плутона. В настоящее время активный поиск таких объектов ведётся в рамках нескольких проектов: Spaceguard, LINEAR, NEAT, LONEOS, обзор Каталина и другие. Постоянных спутников в рамках данных проектов обнаружено не было.
Существует несколько околоземных объектов, которые в популярной литературе иногда называют «вторыми лунами» или «вторыми спутниками». Во-первых, это астероиды, орбиты которых находятся в резонансе с орбитой Земли. Квазиспутники, такие как (3753) Круитни, движутся в орбитальном резонансе с Землёй 1:1, но обращаются вокруг Солнца. Троянские астероиды Земли, такие как 2010 TK7, движутся по той же орбите, что и Земля, но перед ней или после неё, в окрестности точек Лагранжа системы Земля — Солнце. Во-вторых, в точках Лагранжа системы Луна—Земля, на лунной орбите в 60° впереди и позади Луны, обнаружены облака межпланетной пыли, получившие по фамилии открывшего их астронома название «облака Кордылевского». Кроме того, возможен захват Землёй временных спутников, орбита которых является неустойчивой. Примером такого спутника является астероид 2006 RH120.
"
16,Земля,"['Q43325', 'Q80413', 'Q1202']",80,85,"Троянские астероиды Земли, такие как 2010 TK7, движутся по той же орбите, что и Земля, но перед ней или после неё, в окрестности точек Лагранжа системы Земля — Солнце.","Гипотетические естественные спутники Земли — небесные тела, обращающиеся вокруг Земли, существование которых предполагалось астрономами. В настоящее время общепризнано, что единственным естественным спутником Земли является Луна, однако предположения о существовании других спутников неоднократно выдвигались астрономами, публиковались в популярных изданиях и описывались в художественных произведениях.
Попытки обнаружения дополнительных спутников неоднократно предпринимались отдельными астрономами в течение XIX и первой половины XX века. Ни одно из опубликованных сообщений об обнаружении предполагаемых спутников не было подтверждено независимыми наблюдениями.
Во второй половине XX века, вначале в связи с нуждами космонавтики, а впоследствии и для обнаружения объектов, которые могут столкнуться с Землёй, стали вестись систематические поиски небесных тел в околоземном пространстве. Пионером таких поисков стал Клайд Уильям Томбо, первооткрыватель Плутона. В настоящее время активный поиск таких объектов ведётся в рамках нескольких проектов: Spaceguard, LINEAR, NEAT, LONEOS, обзор Каталина и другие. Постоянных спутников в рамках данных проектов обнаружено не было.
Существует несколько околоземных объектов, которые в популярной литературе иногда называют «вторыми лунами» или «вторыми спутниками». Во-первых, это астероиды, орбиты которых находятся в резонансе с орбитой Земли. Квазиспутники, такие как (3753) Круитни, движутся в орбитальном резонансе с Землёй 1:1, но обращаются вокруг Солнца. Троянские астероиды Земли, такие как 2010 TK7, движутся по той же орбите, что и Земля, но перед ней или после неё, в окрестности точек Лагранжа системы Земля — Солнце. Во-вторых, в точках Лагранжа системы Луна—Земля, на лунной орбите в 60° впереди и позади Луны, обнаружены облака межпланетной пыли, получившие по фамилии открывшего их астронома название «облака Кордылевского». Кроме того, возможен захват Землёй временных спутников, орбита которых является неустойчивой. Примером такого спутника является астероид 2006 RH120.
"
17,Лагранжа,-1,135,143,"Троянские астероиды Земли, такие как 2010 TK7, движутся по той же орбите, что и Земля, но перед ней или после неё, в окрестности точек Лагранжа системы Земля — Солнце.","Гипотетические естественные спутники Земли — небесные тела, обращающиеся вокруг Земли, существование которых предполагалось астрономами. В настоящее время общепризнано, что единственным естественным спутником Земли является Луна, однако предположения о существовании других спутников неоднократно выдвигались астрономами, публиковались в популярных изданиях и описывались в художественных произведениях.
Попытки обнаружения дополнительных спутников неоднократно предпринимались отдельными астрономами в течение XIX и первой половины XX века. Ни одно из опубликованных сообщений об обнаружении предполагаемых спутников не было подтверждено независимыми наблюдениями.
Во второй половине XX века, вначале в связи с нуждами космонавтики, а впоследствии и для обнаружения объектов, которые могут столкнуться с Землёй, стали вестись систематические поиски небесных тел в околоземном пространстве. Пионером таких поисков стал Клайд Уильям Томбо, первооткрыватель Плутона. В настоящее время активный поиск таких объектов ведётся в рамках нескольких проектов: Spaceguard, LINEAR, NEAT, LONEOS, обзор Каталина и другие. Постоянных спутников в рамках данных проектов обнаружено не было.
Существует несколько околоземных объектов, которые в популярной литературе иногда называют «вторыми лунами» или «вторыми спутниками». Во-первых, это астероиды, орбиты которых находятся в резонансе с орбитой Земли. Квазиспутники, такие как (3753) Круитни, движутся в орбитальном резонансе с Землёй 1:1, но обращаются вокруг Солнца. Троянские астероиды Земли, такие как 2010 TK7, движутся по той же орбите, что и Земля, но перед ней или после неё, в окрестности точек Лагранжа системы Земля — Солнце. Во-вторых, в точках Лагранжа системы Луна—Земля, на лунной орбите в 60° впереди и позади Луны, обнаружены облака межпланетной пыли, получившие по фамилии открывшего их астронома название «облака Кордылевского». Кроме того, возможен захват Землёй временных спутников, орбита которых является неустойчивой. Примером такого спутника является астероид 2006 RH120.
"
18,Земля,"['Q43325', 'Q80413', 'Q1202']",152,157,"Троянские астероиды Земли, такие как 2010 TK7, движутся по той же орбите, что и Земля, но перед ней или после неё, в окрестности точек Лагранжа системы Земля — Солнце.","Гипотетические естественные спутники Земли — небесные тела, обращающиеся вокруг Земли, существование которых предполагалось астрономами. В настоящее время общепризнано, что единственным естественным спутником Земли является Луна, однако предположения о существовании других спутников неоднократно выдвигались астрономами, публиковались в популярных изданиях и описывались в художественных произведениях.
Попытки обнаружения дополнительных спутников неоднократно предпринимались отдельными астрономами в течение XIX и первой половины XX века. Ни одно из опубликованных сообщений об обнаружении предполагаемых спутников не было подтверждено независимыми наблюдениями.
Во второй половине XX века, вначале в связи с нуждами космонавтики, а впоследствии и для обнаружения объектов, которые могут столкнуться с Землёй, стали вестись систематические поиски небесных тел в околоземном пространстве. Пионером таких поисков стал Клайд Уильям Томбо, первооткрыватель Плутона. В настоящее время активный поиск таких объектов ведётся в рамках нескольких проектов: Spaceguard, LINEAR, NEAT, LONEOS, обзор Каталина и другие. Постоянных спутников в рамках данных проектов обнаружено не было.
Существует несколько околоземных объектов, которые в популярной литературе иногда называют «вторыми лунами» или «вторыми спутниками». Во-первых, это астероиды, орбиты которых находятся в резонансе с орбитой Земли. Квазиспутники, такие как (3753) Круитни, движутся в орбитальном резонансе с Землёй 1:1, но обращаются вокруг Солнца. Троянские астероиды Земли, такие как 2010 TK7, движутся по той же орбите, что и Земля, но перед ней или после неё, в окрестности точек Лагранжа системы Земля — Солнце. Во-вторых, в точках Лагранжа системы Луна—Земля, на лунной орбите в 60° впереди и позади Луны, обнаружены облака межпланетной пыли, получившие по фамилии открывшего их астронома название «облака Кордылевского». Кроме того, возможен захват Землёй временных спутников, орбита которых является неустойчивой. Примером такого спутника является астероид 2006 RH120.
"
19,Солнце,"['Q25755314', 'Q1153101', 'Q525']",160,166,"Троянские астероиды Земли, такие как 2010 TK7, движутся по той же орбите, что и Земля, но перед ней или после неё, в окрестности точек Лагранжа системы Земля — Солнце.","Гипотетические естественные спутники Земли — небесные тела, обращающиеся вокруг Земли, существование которых предполагалось астрономами. В настоящее время общепризнано, что единственным естественным спутником Земли является Луна, однако предположения о существовании других спутников неоднократно выдвигались астрономами, публиковались в популярных изданиях и описывались в художественных произведениях.
Попытки обнаружения дополнительных спутников неоднократно предпринимались отдельными астрономами в течение XIX и первой половины XX века. Ни одно из опубликованных сообщений об обнаружении предполагаемых спутников не было подтверждено независимыми наблюдениями.
Во второй половине XX века, вначале в связи с нуждами космонавтики, а впоследствии и для обнаружения объектов, которые могут столкнуться с Землёй, стали вестись систематические поиски небесных тел в околоземном пространстве. Пионером таких поисков стал Клайд Уильям Томбо, первооткрыватель Плутона. В настоящее время активный поиск таких объектов ведётся в рамках нескольких проектов: Spaceguard, LINEAR, NEAT, LONEOS, обзор Каталина и другие. Постоянных спутников в рамках данных проектов обнаружено не было.
Существует несколько околоземных объектов, которые в популярной литературе иногда называют «вторыми лунами» или «вторыми спутниками». Во-первых, это астероиды, орбиты которых находятся в резонансе с орбитой Земли. Квазиспутники, такие как (3753) Круитни, движутся в орбитальном резонансе с Землёй 1:1, но обращаются вокруг Солнца. Троянские астероиды Земли, такие как 2010 TK7, движутся по той же орбите, что и Земля, но перед ней или после неё, в окрестности точек Лагранжа системы Земля — Солнце. Во-вторых, в точках Лагранжа системы Луна—Земля, на лунной орбите в 60° впереди и позади Луны, обнаружены облака межпланетной пыли, получившие по фамилии открывшего их астронома название «облака Кордылевского». Кроме того, возможен захват Землёй временных спутников, орбита которых является неустойчивой. Примером такого спутника является астероид 2006 RH120.
"
20,Лагранжа,-1,20,28,"Во-вторых, в точках Лагранжа системы Луна—Земля, на лунной орбите в 60° впереди и позади Луны, обнаружены облака межпланетной пыли, получившие по фамилии открывшего их астронома название «облака Кордылевского».","Гипотетические естественные спутники Земли — небесные тела, обращающиеся вокруг Земли, существование которых предполагалось астрономами. В настоящее время общепризнано, что единственным естественным спутником Земли является Луна, однако предположения о существовании других спутников неоднократно выдвигались астрономами, публиковались в популярных изданиях и описывались в художественных произведениях.
Попытки обнаружения дополнительных спутников неоднократно предпринимались отдельными астрономами в течение XIX и первой половины XX века. Ни одно из опубликованных сообщений об обнаружении предполагаемых спутников не было подтверждено независимыми наблюдениями.
Во второй половине XX века, вначале в связи с нуждами космонавтики, а впоследствии и для обнаружения объектов, которые могут столкнуться с Землёй, стали вестись систематические поиски небесных тел в околоземном пространстве. Пионером таких поисков стал Клайд Уильям Томбо, первооткрыватель Плутона. В настоящее время активный поиск таких объектов ведётся в рамках нескольких проектов: Spaceguard, LINEAR, NEAT, LONEOS, обзор Каталина и другие. Постоянных спутников в рамках данных проектов обнаружено не было.
Существует несколько околоземных объектов, которые в популярной литературе иногда называют «вторыми лунами» или «вторыми спутниками». Во-первых, это астероиды, орбиты которых находятся в резонансе с орбитой Земли. Квазиспутники, такие как (3753) Круитни, движутся в орбитальном резонансе с Землёй 1:1, но обращаются вокруг Солнца. Троянские астероиды Земли, такие как 2010 TK7, движутся по той же орбите, что и Земля, но перед ней или после неё, в окрестности точек Лагранжа системы Земля — Солнце. Во-вторых, в точках Лагранжа системы Луна—Земля, на лунной орбите в 60° впереди и позади Луны, обнаружены облака межпланетной пыли, получившие по фамилии открывшего их астронома название «облака Кордылевского». Кроме того, возможен захват Землёй временных спутников, орбита которых является неустойчивой. Примером такого спутника является астероид 2006 RH120.
"
21,Луны,"['Q106457796', 'Q489652', 'Q405']",89,93,"Во-вторых, в точках Лагранжа системы Луна—Земля, на лунной орбите в 60° впереди и позади Луны, обнаружены облака межпланетной пыли, получившие по фамилии открывшего их астронома название «облака Кордылевского».","Гипотетические естественные спутники Земли — небесные тела, обращающиеся вокруг Земли, существование которых предполагалось астрономами. В настоящее время общепризнано, что единственным естественным спутником Земли является Луна, однако предположения о существовании других спутников неоднократно выдвигались астрономами, публиковались в популярных изданиях и описывались в художественных произведениях.
Попытки обнаружения дополнительных спутников неоднократно предпринимались отдельными астрономами в течение XIX и первой половины XX века. Ни одно из опубликованных сообщений об обнаружении предполагаемых спутников не было подтверждено независимыми наблюдениями.
Во второй половине XX века, вначале в связи с нуждами космонавтики, а впоследствии и для обнаружения объектов, которые могут столкнуться с Землёй, стали вестись систематические поиски небесных тел в околоземном пространстве. Пионером таких поисков стал Клайд Уильям Томбо, первооткрыватель Плутона. В настоящее время активный поиск таких объектов ведётся в рамках нескольких проектов: Spaceguard, LINEAR, NEAT, LONEOS, обзор Каталина и другие. Постоянных спутников в рамках данных проектов обнаружено не было.
Существует несколько околоземных объектов, которые в популярной литературе иногда называют «вторыми лунами» или «вторыми спутниками». Во-первых, это астероиды, орбиты которых находятся в резонансе с орбитой Земли. Квазиспутники, такие как (3753) Круитни, движутся в орбитальном резонансе с Землёй 1:1, но обращаются вокруг Солнца. Троянские астероиды Земли, такие как 2010 TK7, движутся по той же орбите, что и Земля, но перед ней или после неё, в окрестности точек Лагранжа системы Земля — Солнце. Во-вторых, в точках Лагранжа системы Луна—Земля, на лунной орбите в 60° впереди и позади Луны, обнаружены облака межпланетной пыли, получившие по фамилии открывшего их астронома название «облака Кордылевского». Кроме того, возможен захват Землёй временных спутников, орбита которых является неустойчивой. Примером такого спутника является астероид 2006 RH120.
"
22,Землёй,"['Q634067', 'Q445673', 'Q18574988']",28,34,"Кроме того, возможен захват Землёй временных спутников, орбита которых является неустойчивой.","Гипотетические естественные спутники Земли — небесные тела, обращающиеся вокруг Земли, существование которых предполагалось астрономами. В настоящее время общепризнано, что единственным естественным спутником Земли является Луна, однако предположения о существовании других спутников неоднократно выдвигались астрономами, публиковались в популярных изданиях и описывались в художественных произведениях.
Попытки обнаружения дополнительных спутников неоднократно предпринимались отдельными астрономами в течение XIX и первой половины XX века. Ни одно из опубликованных сообщений об обнаружении предполагаемых спутников не было подтверждено независимыми наблюдениями.
Во второй половине XX века, вначале в связи с нуждами космонавтики, а впоследствии и для обнаружения объектов, которые могут столкнуться с Землёй, стали вестись систематические поиски небесных тел в околоземном пространстве. Пионером таких поисков стал Клайд Уильям Томбо, первооткрыватель Плутона. В настоящее время активный поиск таких объектов ведётся в рамках нескольких проектов: Spaceguard, LINEAR, NEAT, LONEOS, обзор Каталина и другие. Постоянных спутников в рамках данных проектов обнаружено не было.
Существует несколько околоземных объектов, которые в популярной литературе иногда называют «вторыми лунами» или «вторыми спутниками». Во-первых, это астероиды, орбиты которых находятся в резонансе с орбитой Земли. Квазиспутники, такие как (3753) Круитни, движутся в орбитальном резонансе с Землёй 1:1, но обращаются вокруг Солнца. Троянские астероиды Земли, такие как 2010 TK7, движутся по той же орбите, что и Земля, но перед ней или после неё, в окрестности точек Лагранжа системы Земля — Солнце. Во-вторых, в точках Лагранжа системы Луна—Земля, на лунной орбите в 60° впереди и позади Луны, обнаружены облака межпланетной пыли, получившие по фамилии открывшего их астронома название «облака Кордылевского». Кроме того, возможен захват Землёй временных спутников, орбита которых является неустойчивой. Примером такого спутника является астероид 2006 RH120.
"
