,entity,id,start,end,sent_context,full_context
10,Центральной Азии,-1,152,168,"В этот же период в государстве Сасанидов началась борьба со всеми незороастрийскими религиозными организациями, из-за чего большинство манихеев осели в Центральной Азии, центр религиозной организации был перенесён в Самарканд.","Манихейство или манихеизм — синкретическое религиозное учение, возникшее в III веке в государстве Сасанидов (на территории современного Ирака). Названо по имени своего основателя — Мани с добавлением эпитета «живой». Учение Мани было составлено в основном из христианско-гностических представлений, опиравшихся на специфическое понимание Библии, однако со временем впитало большое число заимствований из других религий — зороастризма и буддизма — по мере проповеди в странах их распространения. Также манихейство не было напрямую связано с западными и восточными учениями, которым была свойственна дуалистическая доктрина (катаризм, павликианство, зиндики), а определение «манихейский» использовалось христианским и мусульманским духовенством как инвектива. Для собственно манихейского учения было характерно представление о вселенском характере истинной религии, которое проходит через скрытую и явленную стадии. Именно это позволило манихейству встраиваться в самые разные культурные контексты — от античного до китайского. Однако, по определению Е. Б. Смагиной, манихейство стало не мировой религией, а «мировой ересью».
К IV веку манихейские общины существовали почти на всей территории Римской и Сасанидской империй и в окрестных странах. Римские власти с манихейством боролись: первый антиманихейский указ издал Диоклетиан в 297 году, в дальнейшем такие указы издавали христианские императоры в 326, 372 и 381—383 годах. К VI веку манихейство на Западе пришло в упадок. В этот же период в государстве Сасанидов началась борьба со всеми незороастрийскими религиозными организациями, из-за чего большинство манихеев осели в Центральной Азии, центр религиозной организации был перенесён в Самарканд. В VII—VIII веках манихейство проникает в Китай. В 762 году в манихейство обратился Бегю-каган — глава уйгурского государства; официальной религией оно было до разгрома каганата в 840 году, но впоследствии сохранилось в уйгурском Гаочанском государстве, а также проникло в Южную Сибирь, где просуществовало до монгольского завоевания. С IX века начинается преследование манихейства в Китае, аналогичные процессы происходили в мусульманских государствах. Тем не менее, манихейские общины зафиксированы на территории Туркестана и Китая до XIV века, как минимум один манихейский текст вошёл в даосский канон. Манихейство под видом буддийской секты сохранялось в Южном Китае до начала XVII века, единственный манихейский храм остался в Фуцзяни, но он принадлежит буддийской общине.
"
11,Самарканд,"['Q5753', 'Q770541', 'Q487532']",216,225,"В этот же период в государстве Сасанидов началась борьба со всеми незороастрийскими религиозными организациями, из-за чего большинство манихеев осели в Центральной Азии, центр религиозной организации был перенесён в Самарканд.","Манихейство или манихеизм — синкретическое религиозное учение, возникшее в III веке в государстве Сасанидов (на территории современного Ирака). Названо по имени своего основателя — Мани с добавлением эпитета «живой». Учение Мани было составлено в основном из христианско-гностических представлений, опиравшихся на специфическое понимание Библии, однако со временем впитало большое число заимствований из других религий — зороастризма и буддизма — по мере проповеди в странах их распространения. Также манихейство не было напрямую связано с западными и восточными учениями, которым была свойственна дуалистическая доктрина (катаризм, павликианство, зиндики), а определение «манихейский» использовалось христианским и мусульманским духовенством как инвектива. Для собственно манихейского учения было характерно представление о вселенском характере истинной религии, которое проходит через скрытую и явленную стадии. Именно это позволило манихейству встраиваться в самые разные культурные контексты — от античного до китайского. Однако, по определению Е. Б. Смагиной, манихейство стало не мировой религией, а «мировой ересью».
К IV веку манихейские общины существовали почти на всей территории Римской и Сасанидской империй и в окрестных странах. Римские власти с манихейством боролись: первый антиманихейский указ издал Диоклетиан в 297 году, в дальнейшем такие указы издавали христианские императоры в 326, 372 и 381—383 годах. К VI веку манихейство на Западе пришло в упадок. В этот же период в государстве Сасанидов началась борьба со всеми незороастрийскими религиозными организациями, из-за чего большинство манихеев осели в Центральной Азии, центр религиозной организации был перенесён в Самарканд. В VII—VIII веках манихейство проникает в Китай. В 762 году в манихейство обратился Бегю-каган — глава уйгурского государства; официальной религией оно было до разгрома каганата в 840 году, но впоследствии сохранилось в уйгурском Гаочанском государстве, а также проникло в Южную Сибирь, где просуществовало до монгольского завоевания. С IX века начинается преследование манихейства в Китае, аналогичные процессы происходили в мусульманских государствах. Тем не менее, манихейские общины зафиксированы на территории Туркестана и Китая до XIV века, как минимум один манихейский текст вошёл в даосский канон. Манихейство под видом буддийской секты сохранялось в Южном Китае до начала XVII века, единственный манихейский храм остался в Фуцзяни, но он принадлежит буддийской общине.
"
12,Китай,"['Q7850', 'Q29520', 'Q148']",41,46,В VII—VIII веках манихейство проникает в Китай.,"Манихейство или манихеизм — синкретическое религиозное учение, возникшее в III веке в государстве Сасанидов (на территории современного Ирака). Названо по имени своего основателя — Мани с добавлением эпитета «живой». Учение Мани было составлено в основном из христианско-гностических представлений, опиравшихся на специфическое понимание Библии, однако со временем впитало большое число заимствований из других религий — зороастризма и буддизма — по мере проповеди в странах их распространения. Также манихейство не было напрямую связано с западными и восточными учениями, которым была свойственна дуалистическая доктрина (катаризм, павликианство, зиндики), а определение «манихейский» использовалось христианским и мусульманским духовенством как инвектива. Для собственно манихейского учения было характерно представление о вселенском характере истинной религии, которое проходит через скрытую и явленную стадии. Именно это позволило манихейству встраиваться в самые разные культурные контексты — от античного до китайского. Однако, по определению Е. Б. Смагиной, манихейство стало не мировой религией, а «мировой ересью».
К IV веку манихейские общины существовали почти на всей территории Римской и Сасанидской империй и в окрестных странах. Римские власти с манихейством боролись: первый антиманихейский указ издал Диоклетиан в 297 году, в дальнейшем такие указы издавали христианские императоры в 326, 372 и 381—383 годах. К VI веку манихейство на Западе пришло в упадок. В этот же период в государстве Сасанидов началась борьба со всеми незороастрийскими религиозными организациями, из-за чего большинство манихеев осели в Центральной Азии, центр религиозной организации был перенесён в Самарканд. В VII—VIII веках манихейство проникает в Китай. В 762 году в манихейство обратился Бегю-каган — глава уйгурского государства; официальной религией оно было до разгрома каганата в 840 году, но впоследствии сохранилось в уйгурском Гаочанском государстве, а также проникло в Южную Сибирь, где просуществовало до монгольского завоевания. С IX века начинается преследование манихейства в Китае, аналогичные процессы происходили в мусульманских государствах. Тем не менее, манихейские общины зафиксированы на территории Туркестана и Китая до XIV века, как минимум один манихейский текст вошёл в даосский канон. Манихейство под видом буддийской секты сохранялось в Южном Китае до начала XVII века, единственный манихейский храм остался в Фуцзяни, но он принадлежит буддийской общине.
"
13,Бегю-каган,-1,35,45,"В 762 году в манихейство обратился Бегю-каган — глава уйгурского государства; официальной религией оно было до разгрома каганата в 840 году, но впоследствии сохранилось в уйгурском Гаочанском государстве, а также проникло в Южную Сибирь, где просуществовало до монгольского завоевания.","Манихейство или манихеизм — синкретическое религиозное учение, возникшее в III веке в государстве Сасанидов (на территории современного Ирака). Названо по имени своего основателя — Мани с добавлением эпитета «живой». Учение Мани было составлено в основном из христианско-гностических представлений, опиравшихся на специфическое понимание Библии, однако со временем впитало большое число заимствований из других религий — зороастризма и буддизма — по мере проповеди в странах их распространения. Также манихейство не было напрямую связано с западными и восточными учениями, которым была свойственна дуалистическая доктрина (катаризм, павликианство, зиндики), а определение «манихейский» использовалось христианским и мусульманским духовенством как инвектива. Для собственно манихейского учения было характерно представление о вселенском характере истинной религии, которое проходит через скрытую и явленную стадии. Именно это позволило манихейству встраиваться в самые разные культурные контексты — от античного до китайского. Однако, по определению Е. Б. Смагиной, манихейство стало не мировой религией, а «мировой ересью».
К IV веку манихейские общины существовали почти на всей территории Римской и Сасанидской империй и в окрестных странах. Римские власти с манихейством боролись: первый антиманихейский указ издал Диоклетиан в 297 году, в дальнейшем такие указы издавали христианские императоры в 326, 372 и 381—383 годах. К VI веку манихейство на Западе пришло в упадок. В этот же период в государстве Сасанидов началась борьба со всеми незороастрийскими религиозными организациями, из-за чего большинство манихеев осели в Центральной Азии, центр религиозной организации был перенесён в Самарканд. В VII—VIII веках манихейство проникает в Китай. В 762 году в манихейство обратился Бегю-каган — глава уйгурского государства; официальной религией оно было до разгрома каганата в 840 году, но впоследствии сохранилось в уйгурском Гаочанском государстве, а также проникло в Южную Сибирь, где просуществовало до монгольского завоевания. С IX века начинается преследование манихейства в Китае, аналогичные процессы происходили в мусульманских государствах. Тем не менее, манихейские общины зафиксированы на территории Туркестана и Китая до XIV века, как минимум один манихейский текст вошёл в даосский канон. Манихейство под видом буддийской секты сохранялось в Южном Китае до начала XVII века, единственный манихейский храм остался в Фуцзяни, но он принадлежит буддийской общине.
"
14,Гаочанском государстве,-1,181,203,"В 762 году в манихейство обратился Бегю-каган — глава уйгурского государства; официальной религией оно было до разгрома каганата в 840 году, но впоследствии сохранилось в уйгурском Гаочанском государстве, а также проникло в Южную Сибирь, где просуществовало до монгольского завоевания.","Манихейство или манихеизм — синкретическое религиозное учение, возникшее в III веке в государстве Сасанидов (на территории современного Ирака). Названо по имени своего основателя — Мани с добавлением эпитета «живой». Учение Мани было составлено в основном из христианско-гностических представлений, опиравшихся на специфическое понимание Библии, однако со временем впитало большое число заимствований из других религий — зороастризма и буддизма — по мере проповеди в странах их распространения. Также манихейство не было напрямую связано с западными и восточными учениями, которым была свойственна дуалистическая доктрина (катаризм, павликианство, зиндики), а определение «манихейский» использовалось христианским и мусульманским духовенством как инвектива. Для собственно манихейского учения было характерно представление о вселенском характере истинной религии, которое проходит через скрытую и явленную стадии. Именно это позволило манихейству встраиваться в самые разные культурные контексты — от античного до китайского. Однако, по определению Е. Б. Смагиной, манихейство стало не мировой религией, а «мировой ересью».
К IV веку манихейские общины существовали почти на всей территории Римской и Сасанидской империй и в окрестных странах. Римские власти с манихейством боролись: первый антиманихейский указ издал Диоклетиан в 297 году, в дальнейшем такие указы издавали христианские императоры в 326, 372 и 381—383 годах. К VI веку манихейство на Западе пришло в упадок. В этот же период в государстве Сасанидов началась борьба со всеми незороастрийскими религиозными организациями, из-за чего большинство манихеев осели в Центральной Азии, центр религиозной организации был перенесён в Самарканд. В VII—VIII веках манихейство проникает в Китай. В 762 году в манихейство обратился Бегю-каган — глава уйгурского государства; официальной религией оно было до разгрома каганата в 840 году, но впоследствии сохранилось в уйгурском Гаочанском государстве, а также проникло в Южную Сибирь, где просуществовало до монгольского завоевания. С IX века начинается преследование манихейства в Китае, аналогичные процессы происходили в мусульманских государствах. Тем не менее, манихейские общины зафиксированы на территории Туркестана и Китая до XIV века, как минимум один манихейский текст вошёл в даосский канон. Манихейство под видом буддийской секты сохранялось в Южном Китае до начала XVII века, единственный манихейский храм остался в Фуцзяни, но он принадлежит буддийской общине.
"
15,Южную Сибирь,-1,224,236,"В 762 году в манихейство обратился Бегю-каган — глава уйгурского государства; официальной религией оно было до разгрома каганата в 840 году, но впоследствии сохранилось в уйгурском Гаочанском государстве, а также проникло в Южную Сибирь, где просуществовало до монгольского завоевания.","Манихейство или манихеизм — синкретическое религиозное учение, возникшее в III веке в государстве Сасанидов (на территории современного Ирака). Названо по имени своего основателя — Мани с добавлением эпитета «живой». Учение Мани было составлено в основном из христианско-гностических представлений, опиравшихся на специфическое понимание Библии, однако со временем впитало большое число заимствований из других религий — зороастризма и буддизма — по мере проповеди в странах их распространения. Также манихейство не было напрямую связано с западными и восточными учениями, которым была свойственна дуалистическая доктрина (катаризм, павликианство, зиндики), а определение «манихейский» использовалось христианским и мусульманским духовенством как инвектива. Для собственно манихейского учения было характерно представление о вселенском характере истинной религии, которое проходит через скрытую и явленную стадии. Именно это позволило манихейству встраиваться в самые разные культурные контексты — от античного до китайского. Однако, по определению Е. Б. Смагиной, манихейство стало не мировой религией, а «мировой ересью».
К IV веку манихейские общины существовали почти на всей территории Римской и Сасанидской империй и в окрестных странах. Римские власти с манихейством боролись: первый антиманихейский указ издал Диоклетиан в 297 году, в дальнейшем такие указы издавали христианские императоры в 326, 372 и 381—383 годах. К VI веку манихейство на Западе пришло в упадок. В этот же период в государстве Сасанидов началась борьба со всеми незороастрийскими религиозными организациями, из-за чего большинство манихеев осели в Центральной Азии, центр религиозной организации был перенесён в Самарканд. В VII—VIII веках манихейство проникает в Китай. В 762 году в манихейство обратился Бегю-каган — глава уйгурского государства; официальной религией оно было до разгрома каганата в 840 году, но впоследствии сохранилось в уйгурском Гаочанском государстве, а также проникло в Южную Сибирь, где просуществовало до монгольского завоевания. С IX века начинается преследование манихейства в Китае, аналогичные процессы происходили в мусульманских государствах. Тем не менее, манихейские общины зафиксированы на территории Туркестана и Китая до XIV века, как минимум один манихейский текст вошёл в даосский канон. Манихейство под видом буддийской секты сохранялось в Южном Китае до начала XVII века, единственный манихейский храм остался в Фуцзяни, но он принадлежит буддийской общине.
"
16,Китае,"['Q7850', 'Q29520', 'Q148']",49,54,"С IX века начинается преследование манихейства в Китае, аналогичные процессы происходили в мусульманских государствах.","Манихейство или манихеизм — синкретическое религиозное учение, возникшее в III веке в государстве Сасанидов (на территории современного Ирака). Названо по имени своего основателя — Мани с добавлением эпитета «живой». Учение Мани было составлено в основном из христианско-гностических представлений, опиравшихся на специфическое понимание Библии, однако со временем впитало большое число заимствований из других религий — зороастризма и буддизма — по мере проповеди в странах их распространения. Также манихейство не было напрямую связано с западными и восточными учениями, которым была свойственна дуалистическая доктрина (катаризм, павликианство, зиндики), а определение «манихейский» использовалось христианским и мусульманским духовенством как инвектива. Для собственно манихейского учения было характерно представление о вселенском характере истинной религии, которое проходит через скрытую и явленную стадии. Именно это позволило манихейству встраиваться в самые разные культурные контексты — от античного до китайского. Однако, по определению Е. Б. Смагиной, манихейство стало не мировой религией, а «мировой ересью».
К IV веку манихейские общины существовали почти на всей территории Римской и Сасанидской империй и в окрестных странах. Римские власти с манихейством боролись: первый антиманихейский указ издал Диоклетиан в 297 году, в дальнейшем такие указы издавали христианские императоры в 326, 372 и 381—383 годах. К VI веку манихейство на Западе пришло в упадок. В этот же период в государстве Сасанидов началась борьба со всеми незороастрийскими религиозными организациями, из-за чего большинство манихеев осели в Центральной Азии, центр религиозной организации был перенесён в Самарканд. В VII—VIII веках манихейство проникает в Китай. В 762 году в манихейство обратился Бегю-каган — глава уйгурского государства; официальной религией оно было до разгрома каганата в 840 году, но впоследствии сохранилось в уйгурском Гаочанском государстве, а также проникло в Южную Сибирь, где просуществовало до монгольского завоевания. С IX века начинается преследование манихейства в Китае, аналогичные процессы происходили в мусульманских государствах. Тем не менее, манихейские общины зафиксированы на территории Туркестана и Китая до XIV века, как минимум один манихейский текст вошёл в даосский канон. Манихейство под видом буддийской секты сохранялось в Южном Китае до начала XVII века, единственный манихейский храм остался в Фуцзяни, но он принадлежит буддийской общине.
"
17,Туркестана,"['Q1674170', 'Q65641660', 'Q856361']",61,71,"Тем не менее, манихейские общины зафиксированы на территории Туркестана и Китая до XIV века, как минимум один манихейский текст вошёл в даосский канон.","Манихейство или манихеизм — синкретическое религиозное учение, возникшее в III веке в государстве Сасанидов (на территории современного Ирака). Названо по имени своего основателя — Мани с добавлением эпитета «живой». Учение Мани было составлено в основном из христианско-гностических представлений, опиравшихся на специфическое понимание Библии, однако со временем впитало большое число заимствований из других религий — зороастризма и буддизма — по мере проповеди в странах их распространения. Также манихейство не было напрямую связано с западными и восточными учениями, которым была свойственна дуалистическая доктрина (катаризм, павликианство, зиндики), а определение «манихейский» использовалось христианским и мусульманским духовенством как инвектива. Для собственно манихейского учения было характерно представление о вселенском характере истинной религии, которое проходит через скрытую и явленную стадии. Именно это позволило манихейству встраиваться в самые разные культурные контексты — от античного до китайского. Однако, по определению Е. Б. Смагиной, манихейство стало не мировой религией, а «мировой ересью».
К IV веку манихейские общины существовали почти на всей территории Римской и Сасанидской империй и в окрестных странах. Римские власти с манихейством боролись: первый антиманихейский указ издал Диоклетиан в 297 году, в дальнейшем такие указы издавали христианские императоры в 326, 372 и 381—383 годах. К VI веку манихейство на Западе пришло в упадок. В этот же период в государстве Сасанидов началась борьба со всеми незороастрийскими религиозными организациями, из-за чего большинство манихеев осели в Центральной Азии, центр религиозной организации был перенесён в Самарканд. В VII—VIII веках манихейство проникает в Китай. В 762 году в манихейство обратился Бегю-каган — глава уйгурского государства; официальной религией оно было до разгрома каганата в 840 году, но впоследствии сохранилось в уйгурском Гаочанском государстве, а также проникло в Южную Сибирь, где просуществовало до монгольского завоевания. С IX века начинается преследование манихейства в Китае, аналогичные процессы происходили в мусульманских государствах. Тем не менее, манихейские общины зафиксированы на территории Туркестана и Китая до XIV века, как минимум один манихейский текст вошёл в даосский канон. Манихейство под видом буддийской секты сохранялось в Южном Китае до начала XVII века, единственный манихейский храм остался в Фуцзяни, но он принадлежит буддийской общине.
"
18,Китая,"['Q7850', 'Q29520', 'Q148']",74,79,"Тем не менее, манихейские общины зафиксированы на территории Туркестана и Китая до XIV века, как минимум один манихейский текст вошёл в даосский канон.","Манихейство или манихеизм — синкретическое религиозное учение, возникшее в III веке в государстве Сасанидов (на территории современного Ирака). Названо по имени своего основателя — Мани с добавлением эпитета «живой». Учение Мани было составлено в основном из христианско-гностических представлений, опиравшихся на специфическое понимание Библии, однако со временем впитало большое число заимствований из других религий — зороастризма и буддизма — по мере проповеди в странах их распространения. Также манихейство не было напрямую связано с западными и восточными учениями, которым была свойственна дуалистическая доктрина (катаризм, павликианство, зиндики), а определение «манихейский» использовалось христианским и мусульманским духовенством как инвектива. Для собственно манихейского учения было характерно представление о вселенском характере истинной религии, которое проходит через скрытую и явленную стадии. Именно это позволило манихейству встраиваться в самые разные культурные контексты — от античного до китайского. Однако, по определению Е. Б. Смагиной, манихейство стало не мировой религией, а «мировой ересью».
К IV веку манихейские общины существовали почти на всей территории Римской и Сасанидской империй и в окрестных странах. Римские власти с манихейством боролись: первый антиманихейский указ издал Диоклетиан в 297 году, в дальнейшем такие указы издавали христианские императоры в 326, 372 и 381—383 годах. К VI веку манихейство на Западе пришло в упадок. В этот же период в государстве Сасанидов началась борьба со всеми незороастрийскими религиозными организациями, из-за чего большинство манихеев осели в Центральной Азии, центр религиозной организации был перенесён в Самарканд. В VII—VIII веках манихейство проникает в Китай. В 762 году в манихейство обратился Бегю-каган — глава уйгурского государства; официальной религией оно было до разгрома каганата в 840 году, но впоследствии сохранилось в уйгурском Гаочанском государстве, а также проникло в Южную Сибирь, где просуществовало до монгольского завоевания. С IX века начинается преследование манихейства в Китае, аналогичные процессы происходили в мусульманских государствах. Тем не менее, манихейские общины зафиксированы на территории Туркестана и Китая до XIV века, как минимум один манихейский текст вошёл в даосский канон. Манихейство под видом буддийской секты сохранялось в Южном Китае до начала XVII века, единственный манихейский храм остался в Фуцзяни, но он принадлежит буддийской общине.
"
19,Манихейство,"['Q131165', 'Q24464092', 'Q24766148']",0,11,"Манихейство под видом буддийской секты сохранялось в Южном Китае до начала XVII века, единственный манихейский храм остался в Фуцзяни, но он принадлежит буддийской общине.","Манихейство или манихеизм — синкретическое религиозное учение, возникшее в III веке в государстве Сасанидов (на территории современного Ирака). Названо по имени своего основателя — Мани с добавлением эпитета «живой». Учение Мани было составлено в основном из христианско-гностических представлений, опиравшихся на специфическое понимание Библии, однако со временем впитало большое число заимствований из других религий — зороастризма и буддизма — по мере проповеди в странах их распространения. Также манихейство не было напрямую связано с западными и восточными учениями, которым была свойственна дуалистическая доктрина (катаризм, павликианство, зиндики), а определение «манихейский» использовалось христианским и мусульманским духовенством как инвектива. Для собственно манихейского учения было характерно представление о вселенском характере истинной религии, которое проходит через скрытую и явленную стадии. Именно это позволило манихейству встраиваться в самые разные культурные контексты — от античного до китайского. Однако, по определению Е. Б. Смагиной, манихейство стало не мировой религией, а «мировой ересью».
К IV веку манихейские общины существовали почти на всей территории Римской и Сасанидской империй и в окрестных странах. Римские власти с манихейством боролись: первый антиманихейский указ издал Диоклетиан в 297 году, в дальнейшем такие указы издавали христианские императоры в 326, 372 и 381—383 годах. К VI веку манихейство на Западе пришло в упадок. В этот же период в государстве Сасанидов началась борьба со всеми незороастрийскими религиозными организациями, из-за чего большинство манихеев осели в Центральной Азии, центр религиозной организации был перенесён в Самарканд. В VII—VIII веках манихейство проникает в Китай. В 762 году в манихейство обратился Бегю-каган — глава уйгурского государства; официальной религией оно было до разгрома каганата в 840 году, но впоследствии сохранилось в уйгурском Гаочанском государстве, а также проникло в Южную Сибирь, где просуществовало до монгольского завоевания. С IX века начинается преследование манихейства в Китае, аналогичные процессы происходили в мусульманских государствах. Тем не менее, манихейские общины зафиксированы на территории Туркестана и Китая до XIV века, как минимум один манихейский текст вошёл в даосский канон. Манихейство под видом буддийской секты сохранялось в Южном Китае до начала XVII века, единственный манихейский храм остался в Фуцзяни, но он принадлежит буддийской общине.
"
20,Южном Китае,['Q15908330'],53,64,"Манихейство под видом буддийской секты сохранялось в Южном Китае до начала XVII века, единственный манихейский храм остался в Фуцзяни, но он принадлежит буддийской общине.","Манихейство или манихеизм — синкретическое религиозное учение, возникшее в III веке в государстве Сасанидов (на территории современного Ирака). Названо по имени своего основателя — Мани с добавлением эпитета «живой». Учение Мани было составлено в основном из христианско-гностических представлений, опиравшихся на специфическое понимание Библии, однако со временем впитало большое число заимствований из других религий — зороастризма и буддизма — по мере проповеди в странах их распространения. Также манихейство не было напрямую связано с западными и восточными учениями, которым была свойственна дуалистическая доктрина (катаризм, павликианство, зиндики), а определение «манихейский» использовалось христианским и мусульманским духовенством как инвектива. Для собственно манихейского учения было характерно представление о вселенском характере истинной религии, которое проходит через скрытую и явленную стадии. Именно это позволило манихейству встраиваться в самые разные культурные контексты — от античного до китайского. Однако, по определению Е. Б. Смагиной, манихейство стало не мировой религией, а «мировой ересью».
К IV веку манихейские общины существовали почти на всей территории Римской и Сасанидской империй и в окрестных странах. Римские власти с манихейством боролись: первый антиманихейский указ издал Диоклетиан в 297 году, в дальнейшем такие указы издавали христианские императоры в 326, 372 и 381—383 годах. К VI веку манихейство на Западе пришло в упадок. В этот же период в государстве Сасанидов началась борьба со всеми незороастрийскими религиозными организациями, из-за чего большинство манихеев осели в Центральной Азии, центр религиозной организации был перенесён в Самарканд. В VII—VIII веках манихейство проникает в Китай. В 762 году в манихейство обратился Бегю-каган — глава уйгурского государства; официальной религией оно было до разгрома каганата в 840 году, но впоследствии сохранилось в уйгурском Гаочанском государстве, а также проникло в Южную Сибирь, где просуществовало до монгольского завоевания. С IX века начинается преследование манихейства в Китае, аналогичные процессы происходили в мусульманских государствах. Тем не менее, манихейские общины зафиксированы на территории Туркестана и Китая до XIV века, как минимум один манихейский текст вошёл в даосский канон. Манихейство под видом буддийской секты сохранялось в Южном Китае до начала XVII века, единственный манихейский храм остался в Фуцзяни, но он принадлежит буддийской общине.
"
21,Фуцзяни,"['Q8664977', 'Q32305336', 'Q10058187']",126,133,"Манихейство под видом буддийской секты сохранялось в Южном Китае до начала XVII века, единственный манихейский храм остался в Фуцзяни, но он принадлежит буддийской общине.","Манихейство или манихеизм — синкретическое религиозное учение, возникшее в III веке в государстве Сасанидов (на территории современного Ирака). Названо по имени своего основателя — Мани с добавлением эпитета «живой». Учение Мани было составлено в основном из христианско-гностических представлений, опиравшихся на специфическое понимание Библии, однако со временем впитало большое число заимствований из других религий — зороастризма и буддизма — по мере проповеди в странах их распространения. Также манихейство не было напрямую связано с западными и восточными учениями, которым была свойственна дуалистическая доктрина (катаризм, павликианство, зиндики), а определение «манихейский» использовалось христианским и мусульманским духовенством как инвектива. Для собственно манихейского учения было характерно представление о вселенском характере истинной религии, которое проходит через скрытую и явленную стадии. Именно это позволило манихейству встраиваться в самые разные культурные контексты — от античного до китайского. Однако, по определению Е. Б. Смагиной, манихейство стало не мировой религией, а «мировой ересью».
К IV веку манихейские общины существовали почти на всей территории Римской и Сасанидской империй и в окрестных странах. Римские власти с манихейством боролись: первый антиманихейский указ издал Диоклетиан в 297 году, в дальнейшем такие указы издавали христианские императоры в 326, 372 и 381—383 годах. К VI веку манихейство на Западе пришло в упадок. В этот же период в государстве Сасанидов началась борьба со всеми незороастрийскими религиозными организациями, из-за чего большинство манихеев осели в Центральной Азии, центр религиозной организации был перенесён в Самарканд. В VII—VIII веках манихейство проникает в Китай. В 762 году в манихейство обратился Бегю-каган — глава уйгурского государства; официальной религией оно было до разгрома каганата в 840 году, но впоследствии сохранилось в уйгурском Гаочанском государстве, а также проникло в Южную Сибирь, где просуществовало до монгольского завоевания. С IX века начинается преследование манихейства в Китае, аналогичные процессы происходили в мусульманских государствах. Тем не менее, манихейские общины зафиксированы на территории Туркестана и Китая до XIV века, как минимум один манихейский текст вошёл в даосский канон. Манихейство под видом буддийской секты сохранялось в Южном Китае до начала XVII века, единственный манихейский храм остался в Фуцзяни, но он принадлежит буддийской общине.
"
